Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,3.4231455326080322,3.88,3.3758645057678223,4.44
0,15598208640.0,1.3223387002944946,35.42,1.2930419445037842,33.86
10,171580295040.0,0.35722747445106506,67.94,0.6667613387107849,58.93
20,327562381440.0,0.34322595596313477,75.36,0.7404491305351257,63.62
30,483544467840.0,0.356361448764801,79.96,0.7577711939811707,65.79
40,639526554240.0,0.40164420008659363,83.32,0.9069393277168274,66.88
50,795508640640.0,0.3237021267414093,85.58,0.8797635436058044,67.82
60,951490727040.0,0.40344953536987305,86.86,0.9812644720077515,68.35
70,1107472813440.0,0.35932475328445435,88.82,0.9356874823570251,68.9
80,1263454899840.0,0.3651374876499176,90.5,1.070303201675415,69.06
90,1419436986240.0,0.41090425848960876,91.02,1.0793310403823853,69.1
100,1575419072640.0,0.41777747869491577,91.96,0.9354220032691956,69.72
101,1575419072640.0,0.4087824523448944,92.38,0.9354220032691956,69.72
