Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,157975648.0,0.5218080282211304,1.3666829090652755e-06,74.28,0.5239381790161133,1.7869895145850023e-06,74.81
0,4897245088.0,0.4518803358078003,1.2332412779869628e-06,82.3,0.44519326090812683,1.6150396504599485e-06,81.13
10,52289939488.0,0.22219246625900269,9.005376000459364e-07,91.74,0.22760353982448578,9.71894223766867e-07,89.21
20,99682633888.0,0.21410804986953735,8.68178460677882e-07,92.04,0.22143928706645966,1.0583515859252657e-06,89.22
30,147075328288.0,0.2079760879278183,1.0345419241275522e-06,91.88,0.21164479851722717,1.1976514997513732e-06,89.15
40,194468022688.0,0.18168863654136658,1.4021798051544465e-06,91.86,0.18268883228302002,1.9942519884352805e-06,89.07
50,241860717088.0,0.1491263210773468,1.910140781546943e-06,91.58,0.16246604919433594,3.019035602846998e-06,89.0
60,289253411488.0,0.14806023240089417,2.1975129129714333e-06,91.68,0.1599574238061905,3.2418861337646376e-06,89.03
70,336646105888.0,0.14089834690093994,2.1168857529119123e-06,92.64,0.1555238664150238,3.657837623904925e-06,89.03
80,384038800288.0,0.12067163735628128,4.165167410974391e-06,92.3,0.14376170933246613,5.146341663930798e-06,89.15
90,431431494688.0,0.10779068619012833,4.804114723810926e-06,92.5,0.13984616100788116,6.9327556957432535e-06,89.49
