Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,105632944.0,0.5652284622192383,1.297854055337666e-06,68.6,0.5275630354881287,1.6643745084365946e-06,71.7
0,3274621264.0,0.5063421130180359,1.6200134496102692e-06,75.02,0.47691673040390015,1.4883793255648925e-06,76.21
10,34964504464.0,0.23803991079330444,6.079622494326031e-07,91.42,0.2564573287963867,8.177749464266526e-07,88.68
20,66654387664.0,0.23277400434017181,9.240521876563434e-07,91.74,0.2481156587600708,8.490528671245556e-07,88.67
30,98344270864.0,0.2157895714044571,7.784454965076293e-07,92.08,0.2378023862838745,8.988295689960069e-07,88.72
40,130034154064.0,0.1873977780342102,1.1273930340394145e-06,91.9,0.214547798037529,1.2609162922672112e-06,88.73
50,161724037264.0,0.17127729952335358,1.435715489606082e-06,92.16,0.2015274167060852,1.925370497701806e-06,88.67
60,193413920464.0,0.16900356113910675,2.026922629738692e-06,91.76,0.19462275505065918,2.066332399408566e-06,88.72
70,225103803664.0,0.1631442904472351,2.3690092803008156e-06,91.02,0.19518721103668213,2.291387318109628e-06,88.67
80,256793686864.0,0.13941188156604767,3.113672164545278e-06,91.74,0.17584776878356934,3.3969870401051594e-06,88.91
90,288483570064.0,0.12111015617847443,4.6902296162443236e-06,92.22,0.1708659827709198,4.4671014620689675e-06,89.1
