Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,118990816.0,0.5449265241622925,3.7897282822996203e-07,70.44,0.5226976871490479,3.956512273362023e-07,70.92
0,3688715296.0,0.5105947256088257,4.048355890517996e-07,75.4,0.49093523621559143,4.278047640582372e-07,74.81
10,39385960096.0,0.2724382281303406,4.414207808167703e-07,95.32,0.26929765939712524,5.882138225388189e-07,91.09
20,75083204896.0,0.25464487075805664,4.5891698619016097e-07,95.88,0.2540099620819092,5.947991326138435e-07,91.24
30,110780449696.0,0.23455341160297394,5.190714205127733e-07,95.44,0.23570598661899567,6.192015007400187e-07,91.37
40,146477694496.0,0.19929714500904083,7.193177680164808e-07,94.88,0.20493443310260773,9.054264182850602e-07,90.88
50,182174939296.0,0.17839157581329346,1.208605226565851e-06,94.24,0.1868140697479248,1.4427769201574847e-06,90.67
60,217872184096.0,0.17655178904533386,1.5100617929419968e-06,94.52,0.1834329515695572,1.567302888361155e-06,90.68
70,253569428896.0,0.165769562125206,1.5314243455577525e-06,94.04,0.1753254234790802,1.7688090565570747e-06,90.58
80,289266673696.0,0.14350619912147522,2.9726299999310868e-06,94.62,0.15497247874736786,2.877480710594682e-06,90.42
90,324963918496.0,0.12416202574968338,4.059120328747667e-06,94.34,0.14538225531578064,4.118888227822026e-06,90.49
