Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,168583840.0,0.5370250344276428,9.175267337013793e-07,20.6,0.5445269346237183,7.864991289352474e-07,21.79
0,5226099040.0,0.47924646735191345,7.34547882075276e-07,24.96,0.48869919776916504,7.406333111248387e-07,25.42
10,55801251040.0,0.18587462604045868,5.720136755371641e-07,66.54,0.21155470609664917,4.987281840840296e-07,66.15
20,106376403040.0,0.18081913888454437,5.188347813600558e-07,66.88,0.208365336060524,5.33228899257665e-07,67.51
30,156951555040.0,0.18608513474464417,5.774888336418371e-07,68.9,0.2104569524526596,6.021533067723794e-07,69.1
40,207526707040.0,0.19858136773109436,1.3633120943268295e-06,70.52,0.22382570803165436,1.2259640698175645e-06,70.41
50,258101859040.0,0.19219434261322021,2.332795929760323e-06,71.22,0.2285013645887375,2.105104840666172e-06,70.5
60,308677011040.0,0.19371385872364044,1.7032948562700767e-06,70.78,0.2267109453678131,2.279846739838831e-06,70.62
70,359252163040.0,0.18805259466171265,2.0981910893169697e-06,70.68,0.2272333800792694,2.6412865281599807e-06,70.81
80,409827315040.0,0.18424497544765472,3.20429535349831e-06,72.38,0.23255710303783417,4.086069566255901e-06,71.92
90,460402467040.0,0.17018920183181763,5.164318736206042e-06,72.8,0.23071293532848358,5.665659500664333e-06,72.94
