Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,19.370630264282227,1.06,19.220413208007812,1.0
0,17893476480.0,6.045045852661133,0.98,6.077833652496338,1.0
10,196828241280.0,1.0276131629943848,1.16,1.4978901147842407,1.0
20,375763006080.0,0.5790676474571228,1.26,1.3013107776641846,1.0
30,554697770880.0,0.44803863763809204,1.26,1.2724772691726685,1.0
40,733632535680.0,0.37924712896347046,1.26,1.2365819215774536,1.0
50,912567300480.0,0.3563530445098877,1.26,1.2219750881195068,1.0
60,1091502065280.0,0.3023011088371277,1.14,1.1894497871398926,1.0
70,1270436830080.0,0.31099358201026917,1.26,1.2157031297683716,1.0
80,1449371594880.0,0.3644011616706848,1.26,1.259316325187683,1.0
90,1628306359680.0,0.3703770935535431,1.26,1.172914981842041,1.0
100,1807241124480.0,0.27545037865638733,1.26,1.136536955833435,1.0
110,1986175889280.0,0.32526740431785583,1.26,1.2754533290863037,1.0
120,2165110654080.0,0.22831562161445618,1.26,1.1360763311386108,1.0
130,2344045418880.0,0.234477236866951,1.26,1.115349531173706,1.0
140,2522980183680.0,0.2776516377925873,1.28,1.1298388242721558,1.0
150,2701914948480.0,0.276033490896225,1.28,1.1336997747421265,1.0
160,2880849713280.0,0.24352514743804932,1.26,1.0994322299957275,1.0
170,3059784478080.0,0.2650276720523834,1.28,1.0833567380905151,1.0
180,3238719242880.0,0.24681438505649567,1.26,1.1029434204101562,1.0
190,3417654007680.0,0.32618436217308044,1.02,1.0560332536697388,0.95
200,3578695296000.0,0.21343675255775452,1.26,1.1137629747390747,1.0
