Name,sharpness_obj,sharpness_err,train_loss,train_err,test_loss,test_err
vgg19_normal_cifar10_1727020466.4768555_rf_level_2_recording_200_no_ffcv_test_acc_91.42.pth,20.84853460267186,0.90234375,0.08649850397109986,0.0256,0.5285989359855652,0.1177
vgg19_normal_cifar10_seed.0_rf_level_2_recording_200_no_ffcv_test_acc_90.98.pth,20.84853460267186,0.90234375,0.07695175280570984,0.0238,0.5017565312385559,0.114
vgg19_normal_cifar10_1726773380.2706754_rf_level_2_recording_200_no_ffcv_test_acc_90.81.pth,20.84853460267186,0.90234375,0.07073748564720153,0.0224,0.5259137784004212,0.1174
vgg19_normal_cifar10_1727020466.72113_rf_level_2_recording_200_no_ffcv_test_acc_91.22.pth,20.84853460267186,0.90234375,0.05931900162696838,0.0193,0.49546906636953353,0.1116
