Name,sharpness_obj,sharpness_err,train_loss,train_err,test_loss,test_err
vgg19_normal_cifar10_1727020474.20769_rf_level_1_recording_200_no_ffcv_test_acc_93.44.pth,22.96680134269991,0.927734375,0.019023780953884125,0.0049,0.3723791333198547,0.0811
vgg19_normal_cifar10_seed.0_rf_level_1_recording_200_no_ffcv_test_acc_93.77.pth,22.96680134269991,0.927734375,0.02019010236263275,0.0061,0.350892795085907,0.0772
vgg19_normal_cifar10_1726772593.4515305_rf_level_1_recording_200_no_ffcv_test_acc_93.28.pth,22.96680134269991,0.927734375,0.018428938698768615,0.0055,0.3710633415222168,0.0798
vgg19_normal_cifar10_1727020472.9332635_rf_level_1_recording_200_no_ffcv_test_acc_93.85.pth,22.96680134269991,0.927734375,0.008214111691713334,0.002,0.3314507724761963,0.0736
