Name,sharpness_obj,sharpness_err,train_loss,train_err,test_loss,test_err
vgg19_normal_cifar10_1726773388.3070993_rf_level_3_recording_200_no_ffcv_test_acc_88.24.pth,18.23020702973008,0.7861328125,0.216378479719162,0.0686,0.6170179204940796,0.1565
vgg19_normal_cifar10_seed.0_rf_level_3_recording_200_no_ffcv_test_acc_88.13.pth,18.23020702973008,0.7861328125,0.18021959483623504,0.0562,0.6013758693695068,0.154
vgg19_normal_cifar10_1726773352.418043_rf_level_3_recording_200_no_ffcv_test_acc_88.14.pth,18.23020702973008,0.7861328125,0.2388559329032898,0.0768,0.6173546089172364,0.1593
vgg19_normal_cifar10_1726773361.4566135_rf_level_3_recording_200_no_ffcv_test_acc_88.31.pth,18.23020702973008,0.7861328125,0.22776106600761414,0.0713,0.6123465936183929,0.1542
vgg19_normal_cifar10_1726773360.762569_rf_level_3_recording_200_no_ffcv_test_acc_88.15.pth,18.23020702973008,0.7861328125,0.19843225483894347,0.0627,0.6090803939819336,0.1541
vgg19_normal_cifar10_1726779576.907169_rf_level_3_recording_200_no_ffcv_test_acc_87.92.pth,18.23020702973008,0.7861328125,0.20318761072158814,0.0637,0.5896085838317872,0.1533
vgg19_normal_cifar10_1725639932.8630962_rf_level_3_recording_200_no_ffcv_test_acc_88.2.pth,18.23020702973008,0.7861328125,0.21227533416748046,0.0639,0.6031722570419311,0.1524
vgg19_normal_cifar10_1726779579.6676958_rf_level_3_recording_200_no_ffcv_test_acc_83.43.pth,18.23020702973008,0.7861328125,0.536733475112915,0.1667,0.6442853240966797,0.2002
