Name,sharpness_obj,sharpness_err,train_loss,train_err,test_loss,test_err
resnet50_normal_cifar10_1727020463.0153637_rf_level_1_recording_200_no_ffcv_test_acc_95.2.pth,189.61065922677517,0.91796875,0.04348154109716416,0.0126,0.2835896043777466,0.0739
resnet50_normal_cifar10_seed.0_rf_level_1_recording_200_no_ffcv_test_acc_94.99.pth,189.61065922677517,0.91796875,0.03980630548000336,0.0111,0.2882087281227112,0.0734
resnet50_normal_cifar10_1726773378.6547081_rf_level_1_recording_200_no_ffcv_test_acc_94.71.pth,189.61065922677517,0.91796875,0.033949041116237644,0.0091,0.28873930950164794,0.0743
resnet50_normal_cifar10_1727020462.8526177_rf_level_1_recording_200_no_ffcv_test_acc_95.2.pth,189.61065922677517,0.91796875,0.031565136325359344,0.0097,0.25466937565803527,0.0682
