Name,sharpness_obj,sharpness_err,train_loss,train_err,test_loss,test_err
vgg19_normal_cifar10_rf_level_2_sam_optim_saturation_200_gc_0_test_acc_91.14.pth,23.07737395958975,0.90625,0.05179201167225838,0.0136,0.352193445110321,0.1032
vgg19_normal_cifar10_rf_level_2_sam_optim_saturation_200_gc_0_test_acc_90.89.pth,23.07737395958975,0.90625,0.06404359884262086,0.0157,0.36284919385910036,0.1051
vgg19_normal_cifar10_rf_level_2_sam_optim_saturation_200_gc_0_test_acc_91.03.pth,23.07737395958975,0.90625,0.06116522665023804,0.0149,0.3647389428138733,0.106
