Name,sharpness_obj,sharpness_err,train_loss,train_err,test_loss,test_err
resnet50_normal_cifar10_1726773352.3669455_rf_level_3_recording_200_no_ffcv_test_acc_92.59.pth,194.04224867932498,0.9072265625,0.09274595942497253,0.0304,0.4375013858795166,0.1058
resnet50_normal_cifar10_seed.0_rf_level_3_recording_200_no_ffcv_test_acc_92.3.pth,194.04224867932498,0.9072265625,0.09343999977111817,0.0305,0.4763837187290192,0.1138
resnet50_normal_cifar10_1726248344.7113843_rf_level_3_recording_200_no_ffcv_test_acc_92.33.pth,194.04224867932498,0.9072265625,0.08369804162979126,0.0266,0.4538277079582214,0.1077
resnet50_normal_cifar10_1726773352.2714584_rf_level_3_recording_200_no_ffcv_test_acc_92.31.pth,194.04224867932498,0.9072265625,0.08442246403694152,0.0247,0.4724078314781189,0.108
resnet50_normal_cifar10_1726773352.3790143_rf_level_3_recording_200_no_ffcv_test_acc_92.0.pth,194.04224867932498,0.9072265625,0.08247599472999573,0.0242,0.4781999113559723,0.1122
