Name,sharpness_obj,sharpness_err,train_loss,train_err,test_loss,test_err
resnet50_normal_cifar10_1726773352.390683_rf_level_4_recording_200_no_ffcv_test_acc_90.4.pth,160.05667761527002,0.9013671875,0.0742176962852478,0.025,0.5002098567962646,0.1235
resnet50_normal_cifar10_1726773352.3712664_rf_level_4_recording_200_no_ffcv_test_acc_90.69.pth,160.05667761527002,0.9013671875,0.09500441484451294,0.0297,0.5150668025016785,0.124
resnet50_normal_cifar10_1726773352.2506745_rf_level_4_recording_200_no_ffcv_test_acc_90.39.pth,160.05667761527002,0.9013671875,0.11630875978469848,0.037,0.5344941360473633,0.1285
resnet50_normal_cifar10_1726248344.4095678_rf_level_4_recording_200_no_ffcv_test_acc_90.65.pth,160.05667761527002,0.9013671875,0.09789287691116333,0.0305,0.515043487071991,0.1284
resnet50_normal_cifar10_seed.0_rf_level_4_recording_200_no_ffcv_test_acc_90.91.pth,160.05667761527002,0.9013671875,0.07498789186477661,0.0252,0.48775804624557495,0.1204
