Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,143887744.0,0.9952678084373474,4.311208158469526e-06,78.94,0.8699502348899841,4.0055888348433655e-06,79.34
0,4460520064.0,0.5236995220184326,2.8065560400136746e-06,91.46,0.43304336071014404,2.4341011339856777e-06,88.23
10,47626843264.0,0.11120536178350449,4.580631866701879e-06,96.92,0.15089574456214905,3.6968929180147825e-06,92.39
20,90793166464.0,0.10832621902227402,4.287492174626095e-06,97.34,0.14421862363815308,3.814609044638928e-06,92.46
30,133959489664.0,0.08972565829753876,5.064770448370837e-06,97.26,0.13631673157215118,4.195913788862526e-06,92.56
40,177125812864.0,0.07162968069314957,5.4637089306197595e-06,97.64,0.12801800668239594,5.4907404773985036e-06,92.91
50,220292136064.0,0.05752501264214516,9.355004294775426e-06,97.6,0.12944063544273376,6.574469807674177e-06,93.12
60,263458459264.0,0.061849016696214676,8.034013262658846e-06,97.54,0.12328838557004929,6.871931418572785e-06,93.08
70,306624782464.0,0.05804232880473137,7.982638635439798e-06,97.84,0.1297406405210495,7.154713330237428e-06,93.08
80,349791105664.0,0.057618845254182816,8.956354577094316e-06,97.78,0.12367093563079834,8.657619218865875e-06,93.15
90,392957428864.0,0.047950927168130875,9.610776032786816e-06,98.14,0.12763461470603943,9.793770914257038e-06,93.16
