Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,75650054400.0,23.67043113708496,41.52,23.723859786987305,29.07
0,98345070720.0,6.405788898468018,92.18,5.909552097320557,64.45
10,325295233920.0,1.4015064239501953,99.42,2.0974886417388916,71.34
20,552245397120.0,0.810901403427124,99.58,1.9728991985321045,71.87
30,779195560320.0,0.5977460741996765,99.72,1.9673871994018555,71.98
40,1006145723520.0,0.47922953963279724,99.72,2.07462215423584,71.97
50,1233095886720.0,0.39337971806526184,99.84,2.1081790924072266,72.05
60,1460046049920.0,0.36243677139282227,99.84,2.138735771179199,72.08
70,1686996213120.0,0.34499555826187134,99.8,2.2687697410583496,72.2
80,1913946376320.0,0.28807103633880615,99.86,2.225942373275757,72.15
90,2140896539520.0,0.27487504482269287,99.94,2.3077709674835205,72.22
100,2345151686400.0,0.24728065729141235,99.76,2.3268814086914062,72.32
