Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,145788160.0,0.642663300037384,1.976995235963841e-06,84.7,0.5869231224060059,1.9108140349999303e-06,82.4
0,4519432960.0,0.3920251131057739,1.5503940176131437e-06,92.4,0.36858639121055603,1.7086807702071383e-06,88.83
10,48255880960.0,0.1495809257030487,2.0975646748411236e-06,97.08,0.17472249269485474,1.575041778778541e-06,91.75
20,91992328960.0,0.13905830681324005,2.357906396355247e-06,96.88,0.16837750375270844,1.6816845800349256e-06,91.84
30,135728776960.0,0.12221845984458923,2.59909279520798e-06,96.56,0.16167578101158142,1.9373183022253215e-06,91.81
40,179465224960.0,0.09974519163370132,3.848278993245913e-06,97.12,0.14196112751960754,3.0659236927021993e-06,91.86
50,223201672960.0,0.0810958668589592,4.4713760871673e-06,97.02,0.140883669257164,3.949756774090929e-06,92.01
60,266938120960.0,0.07819798588752747,5.196396159590222e-06,97.1,0.13548561930656433,4.200910552754067e-06,92.09
70,310674568960.0,0.07684990763664246,4.135227754886728e-06,97.34,0.13228987157344818,4.493359483603854e-06,92.06
80,354411016960.0,0.06619203835725784,7.220861334644724e-06,97.26,0.1369137018918991,5.38279027750832e-06,92.14
90,398147464960.0,0.068842813372612,7.956633453432005e-06,97.4,0.143635556101799,6.159447821119102e-06,92.19
