layer_names,pr
conv1,0.0
dense1.0.conv1,0.6041667
dense1.1.conv1,0.6705247
dense1.2.conv1,0.7808642
dense1.3.conv1,0.8251543
dense1.4.conv1,0.7183642
dense1.5.conv1,0.784612
dense1.6.conv1,0.823206
dense1.7.conv1,0.8197017
dense1.8.conv1,0.8297068
dense1.9.conv1,0.8383137
dense1.10.conv1,0.8645833
dense1.11.conv1,0.8755342
trans1.conv1,0.5698342
dense2.0.conv1,0.8708664
dense2.1.conv1,0.8817901
dense2.2.conv1,0.87451774
dense2.3.conv1,0.87322986
dense2.4.conv1,0.88404495
dense2.5.conv1,0.86224824
dense2.6.conv1,0.8721836
dense2.7.conv1,0.87827015
dense2.8.conv1,0.88141835
dense2.9.conv1,0.8884863
dense2.10.conv1,0.8912358
dense2.11.conv1,0.9035185
trans2.conv1,0.79469717
dense3.0.conv1,0.93975544
dense3.1.conv1,0.9403578
dense3.2.conv1,0.95141643
dense3.3.conv1,0.9683376
dense3.4.conv1,0.95861626
dense3.5.conv1,0.95781064
dense3.6.conv1,0.97682774
dense3.7.conv1,0.98332864
dense3.8.conv1,0.98397785
dense3.9.conv1,0.9912037
dense3.10.conv1,0.9901406
dense3.11.conv1,0.9905531
fc,0.0
