layer_names,pr
conv1,0.0
layers.0.conv1,1.0
layers.0.conv2,1.0
layers.0.conv3,1.0
layers.0.shortcut.0,0.9042969
layers.1.conv1,0.96809894
layers.1.conv2,0.9583333
layers.1.conv3,0.9696181
layers.1.shortcut.0,0.375
layers.2.conv1,0.9930556
layers.2.conv2,0.9930556
layers.2.conv3,0.9988426
layers.3.conv1,0.8469329
layers.3.conv2,0.79243827
layers.3.conv3,0.84917533
layers.4.conv1,0.87320966
layers.4.conv2,0.7899306
layers.4.conv3,0.83691406
layers.5.conv1,0.87890625
layers.5.conv2,0.8425926
layers.5.conv3,0.8904622
layers.6.conv1,0.68375653
layers.6.conv2,0.6018519
layers.6.conv3,0.69921875
layers.7.conv1,0.9348958
layers.7.conv2,0.8995949
layers.7.conv3,0.94767255
layers.8.conv1,0.9269206
layers.8.conv2,0.8984375
layers.8.conv3,0.9338786
layers.9.conv1,0.9833171
layers.9.conv2,0.9759838
layers.9.conv3,0.989624
layers.10.conv1,0.84493
layers.10.conv2,0.7960069
layers.10.conv3,0.87822807
layers.10.shortcut.0,0.49169922
layers.11.conv1,0.9128147
layers.11.conv2,0.8717207
layers.11.conv3,0.9302662
layers.12.conv1,0.9529984
layers.12.conv2,0.9361497
layers.12.conv3,0.9630895
layers.13.conv1,0.8556858
layers.13.conv2,0.81635803
layers.13.conv3,0.8708876
layers.14.conv1,0.89001954
layers.14.conv2,0.8140046
layers.14.conv3,0.894082
layers.15.conv1,0.92552084
layers.15.conv2,0.90173614
layers.15.conv3,0.9452474
layers.16.conv1,0.9386133
layers.16.conv2,0.92604166
layers.16.conv3,0.95937175
layers.16.shortcut.0,0.74464846
conv2,0.8374854
linear,0.0
