layer_names,pr
conv1,0.0
layers.0.conv1,1.0
layers.0.conv2,1.0
layers.0.conv3,1.0
layers.0.shortcut.0,0.9355469
layers.1.conv1,0.9720052
layers.1.conv2,0.9652778
layers.1.conv3,0.97178817
layers.1.shortcut.0,0.5494792
layers.2.conv1,0.9939236
layers.2.conv2,0.99459875
layers.2.conv3,0.9988426
layers.3.conv1,0.8781829
layers.3.conv2,0.8171296
layers.3.conv3,0.8947483
layers.4.conv1,0.9145508
layers.4.conv2,0.8269676
layers.4.conv3,0.89160156
layers.5.conv1,0.91878253
layers.5.conv2,0.8668981
layers.5.conv3,0.9270833
layers.6.conv1,0.7661133
layers.6.conv2,0.634838
layers.6.conv3,0.7910156
layers.7.conv1,0.96114093
layers.7.conv2,0.9140625
layers.7.conv3,0.9732666
layers.8.conv1,0.9547526
layers.8.conv2,0.9088542
layers.8.conv3,0.9630534
layers.9.conv1,0.98946124
layers.9.conv2,0.9777199
layers.9.conv3,0.99361163
layers.10.conv1,0.89904785
layers.10.conv2,0.8185764
layers.10.conv3,0.92529297
layers.10.shortcut.0,0.7001953
layers.11.conv1,0.9462167
layers.11.conv2,0.88348764
layers.11.conv3,0.9605577
layers.12.conv1,0.97010636
layers.12.conv2,0.94309413
layers.12.conv3,0.9775571
layers.13.conv1,0.8909686
layers.13.conv2,0.8211806
layers.13.conv3,0.9065104
layers.14.conv1,0.93423826
layers.14.conv2,0.8271991
layers.14.conv3,0.9333984
layers.15.conv1,0.95145184
layers.15.conv2,0.9111111
layers.15.conv3,0.96557945
layers.16.conv1,0.95283854
layers.16.conv2,0.93310183
layers.16.conv3,0.9784212
layers.16.shortcut.0,0.8875
conv2,0.9729541
linear,0.0
