layer_names,pr
conv1,0.0
dense1.0.conv1,0.48649693
dense1.1.conv1,0.51028806
dense1.2.conv1,0.47878087
dense1.3.conv1,0.47716048
dense1.4.conv1,0.49485597
dense1.5.conv1,0.43132716
dense1.6.conv1,0.50675154
dense1.7.conv1,0.5536694
dense1.8.conv1,0.56643516
dense1.9.conv1,0.52819866
dense1.10.conv1,0.55510545
dense1.11.conv1,0.5920584
trans1.conv1,0.35434383
dense2.0.conv1,0.68061066
dense2.1.conv1,0.677572
dense2.2.conv1,0.70587385
dense2.3.conv1,0.70188814
dense2.4.conv1,0.6920439
dense2.5.conv1,0.69472873
dense2.6.conv1,0.7504244
dense2.7.conv1,0.73104054
dense2.8.conv1,0.7549804
dense2.9.conv1,0.7706656
dense2.10.conv1,0.7604167
dense2.11.conv1,0.8171296
trans2.conv1,0.6389197
dense3.0.conv1,0.94548315
dense3.1.conv1,0.9579904
dense3.2.conv1,0.94058645
dense3.3.conv1,0.9572691
dense3.4.conv1,0.95671296
dense3.5.conv1,0.9508413
dense3.6.conv1,0.96260124
dense3.7.conv1,0.96852785
dense3.8.conv1,0.96602666
dense3.9.conv1,0.96929014
dense3.10.conv1,0.9816315
dense3.11.conv1,0.9782908
fc,0.0
