layer_names,pr
conv1,0.0
layers.0.conv1,1.0
layers.0.conv2,1.0
layers.0.conv3,1.0
layers.0.shortcut.0,0.9160156
layers.1.conv1,0.9921875
layers.1.conv2,0.9907407
layers.1.conv3,0.99869794
layers.1.shortcut.0,0.2890625
layers.2.conv1,0.9673032
layers.2.conv2,0.9583333
layers.2.conv3,0.9626736
layers.3.conv1,0.8324653
layers.3.conv2,0.8117284
layers.3.conv3,0.8342014
layers.4.conv1,0.8564453
layers.4.conv2,0.8090278
layers.4.conv3,0.8359375
layers.5.conv1,0.7845052
layers.5.conv2,0.759838
layers.5.conv3,0.7882487
layers.6.conv1,0.5341797
layers.6.conv2,0.5005787
layers.6.conv3,0.5491536
layers.7.conv1,0.8811442
layers.7.conv2,0.8585069
layers.7.conv3,0.8854167
layers.8.conv1,0.89416504
layers.8.conv2,0.8781829
layers.8.conv3,0.8979492
layers.9.conv1,0.97139484
layers.9.conv2,0.9690394
layers.9.conv3,0.976888
layers.10.conv1,0.77701825
layers.10.conv2,0.754919
layers.10.conv3,0.7982585
layers.10.shortcut.0,0.20654297
layers.11.conv1,0.8810583
layers.11.conv2,0.86670524
layers.11.conv3,0.8941334
layers.12.conv1,0.93044704
layers.12.conv2,0.9228395
layers.12.conv3,0.94057435
layers.13.conv1,0.83620876
layers.13.conv2,0.8229167
layers.13.conv3,0.84563804
layers.14.conv1,0.8448763
layers.14.conv2,0.80023146
layers.14.conv3,0.8383138
layers.15.conv1,0.9099219
layers.15.conv2,0.9016204
layers.15.conv3,0.9252734
layers.16.conv1,0.9317643
layers.16.conv2,0.92743057
layers.16.conv3,0.9436751
layers.16.shortcut.0,0.4918164
conv2,0.4500122
linear,0.0
