layer_names,pr
conv1,0.0
dense1.0.conv1,0.5497685
dense1.1.conv1,0.58179015
dense1.2.conv1,0.6118827
dense1.3.conv1,0.8145062
dense1.4.conv1,0.908822
dense1.5.conv1,0.8541667
dense1.6.conv1,0.84673995
dense1.7.conv1,0.8064129
dense1.8.conv1,0.8608025
dense1.9.conv1,0.84666103
dense1.10.conv1,0.89949846
dense1.11.conv1,0.8928063
trans1.conv1,0.46339995
dense2.0.conv1,0.8128858
dense2.1.conv1,0.8141461
dense2.2.conv1,0.8139468
dense2.3.conv1,0.7974764
dense2.4.conv1,0.80079734
dense2.5.conv1,0.7714019
dense2.6.conv1,0.82276237
dense2.7.conv1,0.7828851
dense2.8.conv1,0.8108516
dense2.9.conv1,0.7958266
dense2.10.conv1,0.8232703
dense2.11.conv1,0.8219444
trans2.conv1,0.56387657
dense3.0.conv1,0.79089504
dense3.1.conv1,0.81075674
dense3.2.conv1,0.80911046
dense3.3.conv1,0.78594613
dense3.4.conv1,0.799357
dense3.5.conv1,0.8287286
dense3.6.conv1,0.8265818
dense3.7.conv1,0.82545364
dense3.8.conv1,0.8763844
dense3.9.conv1,0.9396605
dense3.10.conv1,0.9367498
dense3.11.conv1,0.9528278
fc,0.0
