layer_names,pr
conv1,0.0
dense1.0.conv1,0.6666667
dense1.1.conv1,0.6872428
dense1.2.conv1,0.7316744
dense1.3.conv1,0.8844136
dense1.4.conv1,0.8020833
dense1.5.conv1,0.7906746
dense1.6.conv1,0.86709106
dense1.7.conv1,0.8501372
dense1.8.conv1,0.7685957
dense1.9.conv1,0.786546
dense1.10.conv1,0.8283822
dense1.11.conv1,0.8458571
trans1.conv1,0.52005386
dense2.0.conv1,0.8939043
dense2.1.conv1,0.9007716
dense2.2.conv1,0.89621913
dense2.3.conv1,0.9066358
dense2.4.conv1,0.9013203
dense2.5.conv1,0.9073668
dense2.6.conv1,0.92372686
dense2.7.conv1,0.9018592
dense2.8.conv1,0.92669755
dense2.9.conv1,0.9162641
dense2.10.conv1,0.9303305
dense2.11.conv1,0.9143519
trans2.conv1,0.6375226
dense3.0.conv1,0.9918685
dense3.1.conv1,0.9824817
dense3.2.conv1,0.98376876
dense3.3.conv1,0.988692
dense3.4.conv1,0.9915638
dense3.5.conv1,0.9920102
dense3.6.conv1,0.9870274
dense3.7.conv1,0.9913253
dense3.8.conv1,0.99575615
dense3.9.conv1,0.97473544
dense3.10.conv1,0.9896048
dense3.11.conv1,0.98928094
fc,0.0
