layer_names,pr
conv1,0.0
layers.0.conv1,0.94628906
layers.0.conv2,0.9097222
layers.0.conv3,0.93359375
layers.0.shortcut.0,0.38476562
layers.1.conv1,0.7005208
layers.1.conv2,0.6840278
layers.1.conv3,0.7013889
layers.1.shortcut.0,0.1875
layers.2.conv1,0.6938657
layers.2.conv2,0.6643519
layers.2.conv3,0.7019676
layers.3.conv1,0.3431713
layers.3.conv2,0.29166666
layers.3.conv3,0.33224827
layers.4.conv1,0.66276044
layers.4.conv2,0.6371528
layers.4.conv3,0.6669922
layers.5.conv1,0.64697266
layers.5.conv2,0.6290509
layers.5.conv3,0.6619466
layers.6.conv1,0.6389974
layers.6.conv2,0.6203704
layers.6.conv3,0.6489258
layers.7.conv1,0.806722
layers.7.conv2,0.7824074
layers.7.conv3,0.82096356
layers.8.conv1,0.8865153
layers.8.conv2,0.8755787
layers.8.conv3,0.8918457
layers.9.conv1,0.9420573
layers.9.conv2,0.9389468
layers.9.conv3,0.9477946
layers.10.conv1,0.8588867
layers.10.conv2,0.8512731
layers.10.conv3,0.8715278
layers.10.shortcut.0,0.16438802
layers.11.conv1,0.9615162
layers.11.conv2,0.95814043
layers.11.conv3,0.9648257
layers.12.conv1,0.9544994
layers.12.conv2,0.9502315
layers.12.conv3,0.95927376
layers.13.conv1,0.89841944
layers.13.conv2,0.8871528
layers.13.conv3,0.90544707
layers.14.conv1,0.88322264
layers.14.conv2,0.8329861
layers.14.conv3,0.9117122
layers.15.conv1,0.9376237
layers.15.conv2,0.9167824
layers.15.conv3,0.95241535
layers.16.conv1,0.91090494
layers.16.conv2,0.8931713
layers.16.conv3,0.9322396
layers.16.shortcut.0,0.72791016
conv2,0.90146726
linear,0.0
