layer_names,pr
conv1,0.0
layers.0.conv1,0.93066406
layers.0.conv2,0.8993056
layers.0.conv3,0.95703125
layers.0.shortcut.0,0.35351562
layers.1.conv1,0.61848956
layers.1.conv2,0.6099537
layers.1.conv3,0.62630206
layers.1.shortcut.0,0.125
layers.2.conv1,0.6649306
layers.2.conv2,0.6566358
layers.2.conv3,0.6649306
layers.3.conv1,0.3402778
layers.3.conv2,0.3294753
layers.3.conv3,0.34223092
layers.4.conv1,0.57438153
layers.4.conv2,0.5636574
layers.4.conv3,0.5776367
layers.5.conv1,0.6961263
layers.5.conv2,0.6875
layers.5.conv3,0.6975911
layers.6.conv1,0.6323242
layers.6.conv2,0.6226852
layers.6.conv3,0.63948566
layers.7.conv1,0.7425537
layers.7.conv2,0.7262731
layers.7.conv3,0.74816895
layers.8.conv1,0.92716473
layers.8.conv2,0.9241898
layers.8.conv3,0.9292399
layers.9.conv1,0.9626058
layers.9.conv2,0.9600694
layers.9.conv3,0.9649251
layers.10.conv1,0.84883624
layers.10.conv2,0.8425926
layers.10.conv3,0.85598415
layers.10.shortcut.0,0.06998698
layers.11.conv1,0.9198495
layers.11.conv2,0.91242284
layers.11.conv3,0.9225622
layers.12.conv1,0.94317853
layers.12.conv2,0.9378858
layers.12.conv3,0.946271
layers.13.conv1,0.90684676
layers.13.conv2,0.90123457
layers.13.conv3,0.91043836
layers.14.conv1,0.8486979
layers.14.conv2,0.8128472
layers.14.conv3,0.8783659
layers.15.conv1,0.9207096
layers.15.conv2,0.89560187
layers.15.conv3,0.9425
layers.16.conv1,0.8524609
layers.16.conv2,0.8261574
layers.16.conv3,0.87358075
layers.16.shortcut.0,0.41578126
conv2,0.5160913
linear,0.0
