layer_names,pr
conv1,0.0
dense1.0.conv1,0.44444445
dense1.1.conv1,0.5097737
dense1.2.conv1,0.6325231
dense1.3.conv1,0.6816358
dense1.4.conv1,0.53986627
dense1.5.conv1,0.63073194
dense1.6.conv1,0.67727625
dense1.7.conv1,0.6898148
dense1.8.conv1,0.68125
dense1.9.conv1,0.71198094
dense1.10.conv1,0.7305813
dense1.11.conv1,0.74709165
trans1.conv1,0.3907667
dense2.0.conv1,0.71996254
dense2.1.conv1,0.74063784
dense2.2.conv1,0.73427856
dense2.3.conv1,0.72757804
dense2.4.conv1,0.7584448
dense2.5.conv1,0.7197856
dense2.6.conv1,0.72789353
dense2.7.conv1,0.7364051
dense2.8.conv1,0.744213
dense2.9.conv1,0.75855476
dense2.10.conv1,0.7575553
dense2.11.conv1,0.78175926
trans2.conv1,0.5974482
dense3.0.conv1,0.8515551
dense3.1.conv1,0.871342
dense3.2.conv1,0.8877315
dense3.3.conv1,0.9226267
dense3.4.conv1,0.90257204
dense3.5.conv1,0.8960822
dense3.6.conv1,0.9384404
dense3.7.conv1,0.9544753
dense3.8.conv1,0.9541576
dense3.9.conv1,0.9714286
dense3.10.conv1,0.9697359
dense3.11.conv1,0.96619534
fc,0.0
