layer_names,pr
conv1,0.0
layers.0.conv1,0.8730469
layers.0.conv2,0.7881944
layers.0.conv3,0.84765625
layers.0.shortcut.0,0.3984375
layers.1.conv1,0.69661456
layers.1.conv2,0.6759259
layers.1.conv3,0.7161458
layers.1.shortcut.0,0.23958333
layers.2.conv1,0.7054398
layers.2.conv2,0.6759259
layers.2.conv3,0.7144097
layers.3.conv1,0.39525464
layers.3.conv2,0.3441358
layers.3.conv3,0.3828125
layers.4.conv1,0.60872394
layers.4.conv2,0.5752315
layers.4.conv3,0.60498047
layers.5.conv1,0.6969401
layers.5.conv2,0.6753472
layers.5.conv3,0.7029622
layers.6.conv1,0.67057294
layers.6.conv2,0.650463
layers.6.conv3,0.6795247
layers.7.conv1,0.79663086
layers.7.conv2,0.7664931
layers.7.conv3,0.80371094
layers.8.conv1,0.9025879
layers.8.conv2,0.8923611
layers.8.conv3,0.90856934
layers.9.conv1,0.95373535
layers.9.conv2,0.947338
layers.9.conv3,0.9569092
layers.10.conv1,0.89082843
layers.10.conv2,0.8833912
layers.10.conv3,0.9088813
layers.10.shortcut.0,0.14827473
layers.11.conv1,0.93173105
layers.11.conv2,0.9216821
layers.11.conv3,0.9406829
layers.12.conv1,0.9541196
layers.12.conv2,0.9484954
layers.12.conv3,0.9582791
layers.13.conv1,0.9024884
layers.13.conv2,0.8929398
layers.13.conv3,0.9084093
layers.14.conv1,0.90166664
layers.14.conv2,0.8675926
layers.14.conv3,0.924069
layers.15.conv1,0.9378255
layers.15.conv2,0.9184028
layers.15.conv3,0.9483919
layers.16.conv1,0.9125651
layers.16.conv2,0.8986111
layers.16.conv3,0.9321419
layers.16.shortcut.0,0.7234766
conv2,0.88794434
linear,0.0
