layer_names,pr
conv1,0.0
dense1.0.conv1,0.80401236
dense1.1.conv1,0.69855964
dense1.2.conv1,0.77006173
dense1.3.conv1,0.7362654
dense1.4.conv1,0.750643
dense1.5.conv1,0.8223104
dense1.6.conv1,0.86651236
dense1.7.conv1,0.8217593
dense1.8.conv1,0.83487654
dense1.9.conv1,0.87920874
dense1.10.conv1,0.8740355
dense1.11.conv1,0.91120607
trans1.conv1,0.5538194
dense2.0.conv1,0.88695985
dense2.1.conv1,0.9077675
dense2.2.conv1,0.8926505
dense2.3.conv1,0.9198893
dense2.4.conv1,0.8954904
dense2.5.conv1,0.910372
dense2.6.conv1,0.8946759
dense2.7.conv1,0.90402704
dense2.8.conv1,0.9177188
dense2.9.conv1,0.9076087
dense2.10.conv1,0.90763247
dense2.11.conv1,0.9106173
trans2.conv1,0.6449396
dense3.0.conv1,0.9811847
dense3.1.conv1,0.9647348
dense3.2.conv1,0.95965606
dense3.3.conv1,0.9755215
dense3.4.conv1,0.98269033
dense3.5.conv1,0.9841945
dense3.6.conv1,0.9924769
dense3.7.conv1,0.9739759
dense3.8.conv1,0.989311
dense3.9.conv1,0.989925
dense3.10.conv1,0.98728997
dense3.11.conv1,0.9943485
fc,0.0
