layer_names,pr
conv1,0.0
layers.0.conv1,0.9394531
layers.0.conv2,0.90625
layers.0.conv3,0.9199219
layers.0.shortcut.0,0.3203125
layers.1.conv1,0.67122394
layers.1.conv2,0.6666667
layers.1.conv3,0.67230904
layers.1.shortcut.0,0.078125
layers.2.conv1,0.6571181
layers.2.conv2,0.6404321
layers.2.conv3,0.6629051
layers.3.conv1,0.2957176
layers.3.conv2,0.26234567
layers.3.conv3,0.2860243
layers.4.conv1,0.6303711
layers.4.conv2,0.619213
layers.4.conv3,0.6344401
layers.5.conv1,0.6142578
layers.5.conv2,0.6099537
layers.5.conv3,0.62109375
layers.6.conv1,0.6139323
layers.6.conv2,0.6041667
layers.6.conv3,0.6203613
layers.7.conv1,0.77872723
layers.7.conv2,0.7592593
layers.7.conv3,0.78597003
layers.8.conv1,0.87027997
layers.8.conv2,0.864294
layers.8.conv3,0.8741455
layers.9.conv1,0.9358724
layers.9.conv2,0.9331597
layers.9.conv3,0.9385173
layers.10.conv1,0.84606934
layers.10.conv2,0.8414352
layers.10.conv3,0.8539768
layers.10.shortcut.0,0.05908203
layers.11.conv1,0.9553132
layers.11.conv2,0.9508102
layers.11.conv3,0.9576642
layers.12.conv1,0.9493634
layers.12.conv2,0.94637346
layers.12.conv3,0.9518048
layers.13.conv1,0.8902814
layers.13.conv2,0.88522375
layers.13.conv3,0.893674
layers.14.conv1,0.8436458
layers.14.conv2,0.81180555
layers.14.conv3,0.86459637
layers.15.conv1,0.91861326
layers.15.conv2,0.90243053
layers.15.conv3,0.9291471
layers.16.conv1,0.89415365
layers.16.conv2,0.884375
layers.16.conv3,0.90549153
layers.16.shortcut.0,0.3623242
conv2,0.49824706
linear,0.0
