layer_names,pr
conv1,0.0
layers.0.conv1,0.95214844
layers.0.conv2,0.9166667
layers.0.conv3,0.953125
layers.0.shortcut.0,0.5
layers.1.conv1,0.73828125
layers.1.conv2,0.7013889
layers.1.conv3,0.7491319
layers.1.shortcut.0,0.39583334
layers.2.conv1,0.7578125
layers.2.conv2,0.7044753
layers.2.conv3,0.7795139
layers.3.conv1,0.4554398
layers.3.conv2,0.3294753
layers.3.conv3,0.4283854
layers.4.conv1,0.7210286
layers.4.conv2,0.6747685
layers.4.conv3,0.73014325
layers.5.conv1,0.7060547
layers.5.conv2,0.6643519
layers.5.conv3,0.7291667
layers.6.conv1,0.6798503
layers.6.conv2,0.6325231
layers.6.conv3,0.7067871
layers.7.conv1,0.85457355
layers.7.conv2,0.8020833
layers.7.conv3,0.87093097
layers.8.conv1,0.91263837
layers.8.conv2,0.8940972
layers.8.conv3,0.9235433
layers.9.conv1,0.9543864
layers.9.conv2,0.9464699
layers.9.conv3,0.96362305
layers.10.conv1,0.8798828
layers.10.conv2,0.8648727
layers.10.conv3,0.9047309
layers.10.shortcut.0,0.38736978
layers.11.conv1,0.9697808
layers.11.conv2,0.96277004
layers.11.conv3,0.9763093
layers.12.conv1,0.9646991
layers.12.conv2,0.9540895
layers.12.conv3,0.97278285
layers.13.conv1,0.9144423
layers.13.conv2,0.8904321
layers.13.conv3,0.93007815
layers.14.conv1,0.9425586
layers.14.conv2,0.8584491
layers.14.conv3,0.9582422
layers.15.conv1,0.96484375
layers.15.conv2,0.93217593
layers.15.conv3,0.9763151
layers.16.conv1,0.9410156
layers.16.conv2,0.90405095
layers.16.conv3,0.9750716
layers.16.shortcut.0,0.9708203
conv2,0.9985962
linear,0.0
