Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,131678080.0,0.6050021648406982,2.7367673283151817e-07,30.36,0.579138994216919,2.882088949718309e-07,31.95
0,4082020480.0,0.5973539352416992,2.1398233229774632e-07,30.94,0.5703508257865906,2.872014022159419e-07,32.74
10,43585444480.0,0.4700370728969574,3.2730196153352153e-07,52.98,0.44838130474090576,3.6094979805056937e-07,55.12
20,83088868480.0,0.44848060607910156,3.1634621677767427e-07,59.56,0.4282297194004059,3.801509080858523e-07,60.29
30,122592292480.0,0.413526326417923,2.662266069819452e-07,67.74,0.393684059381485,4.2763596752593003e-07,68.23
40,162095716480.0,0.3164776861667633,6.303312147792894e-07,82.74,0.31396135687828064,8.082515705609694e-07,81.5
50,201599140480.0,0.3012743890285492,2.1705784547521034e-06,85.96,0.3080722391605377,2.1015314359829063e-06,84.05
60,241102564480.0,0.29955294728279114,2.187406380471657e-06,86.22,0.3083282709121704,2.515625055821147e-06,84.05
70,280605988480.0,0.2982667088508606,3.195958925061859e-06,86.22,0.30951324105262756,3.404420112929074e-06,83.91
80,320109412480.0,0.27681541442871094,9.952739674190525e-06,85.66,0.29524704813957214,9.87907696980983e-06,83.37
90,359612836480.0,0.238615483045578,1.6860669347806834e-05,85.16,0.25818151235580444,2.004352063522674e-05,83.57
