Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,115074628.0,1.9646183252334595,41.62,1.9709638357162476,40.5
0,13924029988.0,0.1680426150560379,98.76,0.19618582725524902,92.8
10,152013583588.0,0.06621145457029343,98.96,0.1450582891702652,93.14
20,290103137188.0,0.04803143069148064,98.94,0.15542025864124298,93.2
30,428192690788.0,0.06241144239902496,99.44,0.1676659882068634,93.28
40,566282244388.0,0.04535796493291855,99.06,0.16655214130878448,93.24
50,704371797988.0,0.04579233378171921,99.46,0.17090670764446259,93.25
60,842461351588.0,0.05180024355649948,99.38,0.200710728764534,93.16
70,980550905188.0,0.04942331463098526,99.32,0.17955057322978973,93.12
80,1118640458788.0,0.03663000836968422,99.6,0.17655956745147705,93.22
90,1256730012388.0,0.07175120711326599,99.34,0.20268607139587402,93.18
100,1394819565988.0,0.05277099460363388,99.52,0.20740525424480438,93.24
101,1394819565988.0,0.04027871415019035,99.46,0.20740526914596558,93.24
