Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,118836304.0,0.5635249614715576,5.787043733107566e-07,69.68,0.5369465947151184,5.851526907463267e-07,71.14
0,3683925424.0,0.5317443013191223,4.0939494283520617e-07,73.62,0.5092817544937134,5.734171395488374e-07,74.75
10,39334816624.0,0.28079789876937866,6.757348955943598e-07,95.32,0.2841438353061676,7.313357173188706e-07,90.66
20,74985707824.0,0.26327142119407654,6.512939876301971e-07,94.86,0.26733970642089844,7.293131147889653e-07,90.79
30,110636599024.0,0.23810763657093048,6.343138920783531e-07,94.9,0.24758881330490112,7.462450639650342e-07,90.87
40,146287490224.0,0.19420818984508514,6.959745064705203e-07,94.7,0.21218489110469818,9.992560308091925e-07,90.65
50,181938381424.0,0.17295034229755402,1.7201925857079914e-06,94.38,0.1895500272512436,1.5359456710939412e-06,90.45
60,217589272624.0,0.17008380591869354,1.5319903923227685e-06,94.12,0.18566671013832092,1.6632221786494483e-06,90.41
70,253240163824.0,0.16316144168376923,1.5447302530446905e-06,93.72,0.1787487268447876,1.8936211745312903e-06,90.44
80,288891055024.0,0.13698963820934296,2.444711981297587e-06,93.9,0.1561289131641388,3.2652210393280257e-06,90.51
90,324541946224.0,0.12031938880681992,3.1203462640405633e-06,94.54,0.13563062250614166,4.681950485974085e-06,90.55
