Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,143367952.0,1.0195286273956299,4.1612192944739945e-06,76.68,0.9086800217628479,3.354280352141359e-06,77.38
0,4444406512.0,0.41614896059036255,2.2827489374321885e-06,91.56,0.35014256834983826,1.9984415757789975e-06,88.63
10,47454792112.0,0.12490344047546387,2.297348828506074e-06,97.12,0.16036725044250488,2.489145117579028e-06,92.07
20,90465177712.0,0.11506643891334534,3.6539547636493808e-06,97.04,0.1521109640598297,2.700371396713308e-06,92.14
30,133475563312.0,0.10307831317186356,4.300713044358417e-06,97.28,0.14894646406173706,2.979336841235636e-06,92.27
40,176485948912.0,0.07936641573905945,4.431850356922951e-06,97.48,0.13072767853736877,4.028522653243272e-06,92.42
50,219496334512.0,0.06613985449075699,5.613921985059278e-06,97.5,0.13140037655830383,4.969245765096275e-06,92.54
60,262506720112.0,0.06731720268726349,4.92102708449238e-06,97.5,0.1323775351047516,5.061781848780811e-06,92.59
70,305517105712.0,0.06562428176403046,5.169275937078055e-06,97.98,0.12976445257663727,5.4876209105714224e-06,92.62
80,348527491312.0,0.05958934873342514,8.649154551676475e-06,97.8,0.11708156764507294,6.967880835873075e-06,92.74
90,391537876912.0,0.05177580937743187,9.679652976046782e-06,97.7,0.1247880756855011,8.22827496449463e-06,92.67
