Name,Dense Accuracy,Pruned Accuracy,Dense ECE,Pruned ECE
resnet_small_normal_small_imagenet_seed.0_rf_level_4_recording_200_ffcv_test_acc_60.64.pth,60.64,60.74,5.339419841766357,5.3936537355184555
resnet_small_normal_small_imagenet_seed.0_rf_level_4_recording_200_ffcv_test_acc_60.54.pth,60.54,60.56,5.245794355869293,5.289278924465179
resnet_small_normal_small_imagenet_seed.1_rf_level_4_recording_200_ffcv_test_acc_60.47.pth,60.47,60.38,4.613029211759567,4.496162012219429
resnet_small_normal_small_imagenet_seed.3_rf_level_4_recording_200_ffcv_test_acc_61.24.pth,61.24,61.3,5.511530116200447,5.560615286231041
