Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,1.579237461090088,21.12,1.6269490718841553,19.79
0,2274211200.0,1.2037724256515503,31.9,1.1822011470794678,30.55
10,25016323200.0,0.8270896673202515,59.94,0.8948413133621216,54.49
20,47758435200.0,0.7509043216705322,62.3,0.8618012070655823,56.18
30,70500547200.0,0.6323999762535095,64.92,0.8008484840393066,57.96
40,93242659200.0,0.3868863582611084,70.62,0.734169602394104,61.19
50,115984771200.0,0.28445756435394287,72.16,0.7090334892272949,62.69
60,138726883200.0,0.28790149092674255,73.28,0.7141687273979187,62.78
70,161468995200.0,0.28952422738075256,74.76,0.7379964590072632,63.13
80,184211107200.0,0.3032541871070862,76.1,0.7902443408966064,64.23
90,206953219200.0,0.25810301303863525,77.94,0.7726892232894897,64.74
100,229695331200.0,0.2364693433046341,77.3,0.7469412684440613,64.95
101,229695331200.0,0.23523811995983124,77.88,0.7469412088394165,64.95
