Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,131561392.0,0.5552602410316467,2.9371847176662413e-07,31.54,0.5635429620742798,2.766292368505674e-07,31.35
0,4078403152.0,0.5470023155212402,2.574278710198996e-07,32.38,0.5561903119087219,2.7845646854984807e-07,32.14
10,43546820752.0,0.44155287742614746,2.9813907076459145e-07,51.8,0.45304226875305176,3.3539632227075344e-07,52.54
20,83015238352.0,0.4244363605976105,2.63959151425297e-07,56.94,0.43609678745269775,3.5066042869402736e-07,57.34
30,122483655952.0,0.39482903480529785,2.6905880190497555e-07,65.62,0.4076058864593506,3.8309951833070954e-07,65.12
40,161952073552.0,0.3038797676563263,4.018406798422802e-07,83.94,0.32031041383743286,6.318758209999942e-07,81.65
50,201420491152.0,0.28986814618110657,1.8296648249815917e-06,87.4,0.3129461109638214,1.7209150655617123e-06,84.2
60,240888908752.0,0.28710734844207764,2.232985025329981e-06,87.64,0.3117951452732086,2.1017074232076993e-06,84.22
70,280357326352.0,0.28767129778862,3.2670322980266064e-06,87.84,0.3117629289627075,2.8824663331761258e-06,84.27
80,319825743952.0,0.2793267071247101,8.540303497284185e-06,86.62,0.30125531554222107,8.83164830156602e-06,83.98
90,359294161552.0,0.25419607758522034,1.7865295376395807e-05,86.6,0.26668909192085266,1.7584097804501653e-05,84.08
