Name,Dense Accuracy,Pruned Accuracy
resnet50_dilation_max_pool_normal_cifar10_1783119844.8476562_rf_level_1_recording_dilation_max_pool_100_no_ffcv_test_acc_94.03.pth,94.03,79.96
resnet50_dilation_max_pool_normal_cifar10_1783120606.6607962_rf_level_1_recording_dilation_max_pool_100_no_ffcv_test_acc_93.82.pth,93.82,57.21
resnet50_dilation_max_pool_normal_cifar10_1783120602.8666427_rf_level_1_recording_dilation_max_pool_100_no_ffcv_test_acc_93.98.pth,93.98,76.95
