layer_names,pr
conv1,0.0
layer1.0.conv1,0.61035156
layer1.0.conv2,0.6654731
layer1.0.conv3,0.6757202
layer1.0.shortcut.0,0.53100586
layer1.1.conv1,0.6945801
layer1.1.conv2,0.84244794
layer1.1.conv3,0.84124756
layer1.2.conv1,0.9135132
layer1.2.conv2,0.97455513
layer1.2.conv3,0.9211426
layer2.0.conv1,0.6520691
layer2.0.conv2,0.8434177
layer2.0.conv3,0.7554321
layer2.0.shortcut.0,0.54338074
layer2.1.conv1,0.69866943
layer2.1.conv2,0.7622138
layer2.1.conv3,0.72416687
layer2.2.conv1,0.5419464
layer2.2.conv2,0.55529785
layer2.2.conv3,0.5953827
layer2.3.conv1,0.44718933
layer2.3.conv2,0.536065
layer2.3.conv3,0.6329498
layer3.0.conv1,0.37968445
layer3.0.conv2,0.50570846
layer3.0.conv3,0.39304733
layer3.0.shortcut.0,0.45763016
layer3.1.conv1,0.47414398
layer3.1.conv2,0.37849426
layer3.1.conv3,0.3024521
layer3.2.conv1,0.3265686
layer3.2.conv2,0.30774435
layer3.2.conv3,0.27730942
layer3.3.conv1,0.32884216
layer3.3.conv2,0.38682047
layer3.3.conv3,0.3785782
layer3.4.conv1,0.37002945
layer3.4.conv2,0.5101844
layer3.4.conv3,0.51161194
layer3.5.conv1,0.411911
layer3.5.conv2,0.6512349
layer3.5.conv3,0.68310547
layer4.0.conv1,0.38544655
layer4.0.conv2,0.73686814
layer4.0.conv3,0.81376076
layer4.0.shortcut.0,0.86352396
layer4.1.conv1,0.80472755
layer4.1.conv2,0.7363205
layer4.1.conv3,0.8205776
layer4.2.conv1,0.9621868
layer4.2.conv2,0.9862264
layer4.2.conv3,0.96134853
linear,0.0
