layer_names,pr
features.0,0.0
features.4,0.26901585
features.8,0.13317871
features.11,0.14693196
features.15,0.16418117
features.18,0.22701348
features.21,0.33359444
features.24,0.503791
features.28,0.8328908
features.31,0.9730195
features.34,0.9932463
features.37,0.99507946
features.40,0.99409145
features.43,0.9928267
features.46,0.9860577
features.49,0.98100024
classifier,0.0
