layer_names,pr
conv1,0.0
layer1.0.conv1,0.55493164
layer1.0.conv2,0.4536404
layer1.0.conv3,0.36358643
layer1.0.shortcut.0,0.54333496
layer1.1.conv1,0.3166504
layer1.1.conv2,0.244005
layer1.1.conv3,0.22039795
layer1.2.conv1,0.26257324
layer1.2.conv2,0.2634006
layer1.2.conv3,0.21661377
layer2.0.conv1,0.18695068
layer2.0.conv2,0.26160347
layer2.0.conv3,0.2809143
layer2.0.shortcut.0,0.25843048
layer2.1.conv1,0.3544922
layer2.1.conv2,0.40058053
layer2.1.conv3,0.38204956
layer2.2.conv1,0.32829285
layer2.2.conv2,0.39255777
layer2.2.conv3,0.44447327
layer2.3.conv1,0.26879883
layer2.3.conv2,0.2914022
layer2.3.conv3,0.3411255
layer3.0.conv1,0.15019226
layer3.0.conv2,0.20990668
layer3.0.conv3,0.16348267
layer3.0.shortcut.0,0.22826385
layer3.1.conv1,0.25945663
layer3.1.conv2,0.18912761
layer3.1.conv3,0.14456558
layer3.2.conv1,0.18787003
layer3.2.conv2,0.16822137
layer3.2.conv3,0.14565277
layer3.3.conv1,0.15649414
layer3.3.conv2,0.18171692
layer3.3.conv3,0.16940308
layer3.4.conv1,0.1433754
layer3.4.conv2,0.19103834
layer3.4.conv3,0.20914078
layer3.5.conv1,0.18154144
layer3.5.conv2,0.317688
layer3.5.conv3,0.37272644
layer4.0.conv1,0.19586945
layer4.0.conv2,0.48437798
layer4.0.conv3,0.60780334
layer4.0.shortcut.0,0.6410289
layer4.1.conv1,0.59767246
layer4.1.conv2,0.49240834
layer4.1.conv3,0.60753536
layer4.2.conv1,0.9111891
layer4.2.conv2,0.9557762
layer4.2.conv3,0.9099798
linear,0.0
