Name,Dense Accuracy,Pruned Accuracy
vgg19_dilation_max_pool_normal_cifar10_1783118727.07136_rf_level_180_recording_dilation_max_pool_100_no_ffcv_test_acc_93.58.pth,93.58,93.58
vgg19_dilation_max_pool_normal_cifar10_1783118726.31905_rf_level_180_recording_dilation_max_pool_100_no_ffcv_test_acc_93.71.pth,93.71,93.71
vgg19_dilation_max_pool_normal_cifar10_1783118732.6270297_rf_level_180_recording_dilation_max_pool_100_no_ffcv_test_acc_93.23.pth,93.23,93.23
