layer_names,pr
conv1,0.0
layer1.0.conv1,0.4663086
layer1.0.conv2,0.33119032
layer1.0.conv3,0.22351074
layer1.0.shortcut.0,0.40838623
layer1.1.conv1,0.15100098
layer1.1.conv2,0.09157986
layer1.1.conv3,0.025878906
layer1.2.conv1,0.11065674
layer1.2.conv2,0.102864586
layer1.2.conv3,0.020751953
layer2.0.conv1,0.02130127
layer2.0.conv2,0.02678087
layer2.0.conv3,0.06996155
layer2.0.shortcut.0,0.064941406
layer2.1.conv1,0.08239746
layer2.1.conv2,0.0422092
layer2.1.conv3,0.07423401
layer2.2.conv1,0.06666565
layer2.2.conv2,0.118910044
layer2.2.conv3,0.13690186
layer2.3.conv1,0.04397583
layer2.3.conv2,0.033806697
layer2.3.conv3,0.03527832
layer3.0.conv1,0.0115737915
layer3.0.conv2,0.016389634
layer3.0.conv3,0.03697586
layer3.0.shortcut.0,0.04335594
layer3.1.conv1,0.049877167
layer3.1.conv2,0.014117771
layer3.1.conv3,0.011123657
layer3.2.conv1,0.014659882
layer3.2.conv2,0.016062418
layer3.2.conv3,0.014354706
layer3.3.conv1,0.011722565
layer3.3.conv2,0.019166734
layer3.3.conv3,0.01745987
layer3.4.conv1,0.010437012
layer3.4.conv2,0.014465332
layer3.4.conv3,0.017032623
layer3.5.conv1,0.013511658
layer3.5.conv2,0.025483873
layer3.5.conv3,0.043109894
layer4.0.conv1,0.014331818
layer4.0.conv2,0.042440627
layer4.0.conv3,0.07138157
layer4.0.shortcut.0,0.06678581
layer4.1.conv1,0.07051754
layer4.1.conv2,0.050662145
layer4.1.conv3,0.09679699
layer4.2.conv1,0.25037003
layer4.2.conv2,0.32589382
layer4.2.conv3,0.4139614
linear,0.0
