layer_names,pr
conv1,0.0
layer1.0.conv1,0.4086914
layer1.0.conv2,0.34998915
layer1.0.conv3,0.17901611
layer1.0.shortcut.0,0.3121338
layer1.1.conv1,0.22888184
layer1.1.conv2,0.22192383
layer1.1.conv3,0.1295166
layer1.2.conv1,0.13708496
layer1.2.conv2,0.23730469
layer1.2.conv3,0.17297363
layer2.0.conv1,0.04714966
layer2.0.conv2,0.0750868
layer2.0.conv3,0.088653564
layer2.0.shortcut.0,0.09455109
layer2.1.conv1,0.112457275
layer2.1.conv2,0.094455294
layer2.1.conv3,0.120895386
layer2.2.conv1,0.08569336
layer2.2.conv2,0.07695855
layer2.2.conv3,0.114212036
layer2.3.conv1,0.08076477
layer2.3.conv2,0.0988227
layer2.3.conv3,0.11553955
layer3.0.conv1,0.041412354
layer3.0.conv2,0.06340875
layer3.0.conv3,0.07172394
layer3.0.shortcut.0,0.08852959
layer3.1.conv1,0.10046387
layer3.1.conv2,0.05552165
layer3.1.conv3,0.039173126
layer3.2.conv1,0.05308914
layer3.2.conv2,0.06544156
layer3.2.conv3,0.057556152
layer3.3.conv1,0.05444336
layer3.3.conv2,0.07029724
layer3.3.conv3,0.07448959
layer3.4.conv1,0.07519913
layer3.4.conv2,0.19411553
layer3.4.conv3,0.22982407
layer3.5.conv1,0.08446121
layer3.5.conv2,0.20301819
layer3.5.conv3,0.30370712
layer4.0.conv1,0.08122635
layer4.0.conv2,0.35543272
layer4.0.conv3,0.47067833
layer4.0.shortcut.0,0.43572474
layer4.1.conv1,0.5949192
layer4.1.conv2,0.6426536
layer4.1.conv3,0.6953926
layer4.2.conv1,0.6916752
layer4.2.conv2,0.7281994
layer4.2.conv3,0.8378601
linear,0.0
