Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,131673904.0,0.5726874470710754,2.4279535182358813e-07,31.78,0.5668897032737732,2.946542565496202e-07,32.34
0,4081891024.0,0.5639647245407104,2.3088047385044774e-07,32.3,0.559463381767273,2.9342680818444933e-07,33.01
10,43584062224.0,0.44908374547958374,2.3877663579696673e-07,55.72,0.44589096307754517,3.6566996186593315e-07,56.04
20,83086233424.0,0.42953312397003174,3.034390658740449e-07,61.68,0.42628735303878784,3.8651359091090853e-07,61.14
30,122588404624.0,0.3945368528366089,3.9694347719887446e-07,70.98,0.39278557896614075,4.2782949094544165e-07,69.35
40,162090575824.0,0.2980460226535797,5.248760999165825e-07,85.4,0.3024001717567444,7.611317300870724e-07,82.82
50,201592747024.0,0.2842252254486084,1.4928170912753558e-06,87.46,0.2921052873134613,2.0822974420298124e-06,84.28
60,241094918224.0,0.28479573130607605,2.3756597329338547e-06,87.66,0.29296794533729553,2.535822659410769e-06,84.19
70,280597089424.0,0.281061589717865,2.7844287160405656e-06,87.94,0.2912829518318176,3.4645827327040024e-06,84.41
80,320099260624.0,0.2697719633579254,7.777778591844253e-06,86.28,0.28097301721572876,9.958209375326987e-06,83.66
90,359601431824.0,0.23003363609313965,1.714267273200676e-05,86.52,0.25290581583976746,1.9644432541099377e-05,83.81
