Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,131684320.0,0.5938416123390198,3.0245962534536375e-07,29.82,0.5826054811477661,3.3944624533432943e-07,30.47
0,4082213920.0,0.5857886075973511,2.453966772009153e-07,30.82,0.5749225616455078,3.3140872801595833e-07,31.1
10,43587509920.0,0.4653284549713135,2.4825487798807444e-07,53.22,0.46108171343803406,3.833559674149001e-07,53.95
20,83092805920.0,0.446410208940506,3.2213119993684813e-07,59.72,0.44228196144104004,4.019827599677228e-07,59.23
30,122598101920.0,0.4100174903869629,2.8847659905295586e-07,68.1,0.41062647104263306,4.4328754711386864e-07,67.11
40,162103397920.0,0.3131124675273895,7.623389706168382e-07,81.16,0.33083441853523254,7.97158065779513e-07,79.7
50,201608693920.0,0.299371600151062,1.4457268662226852e-06,85.72,0.3208431899547577,2.0285606296965852e-06,83.84
60,241113989920.0,0.2956635057926178,1.841332959884312e-06,87.0,0.3184613585472107,2.424851572868647e-06,84.12
70,280619285920.0,0.28927168250083923,3.08748508359713e-06,87.22,0.3151904344558716,3.263442067691358e-06,84.16
80,320124581920.0,0.28163042664527893,7.668747457501013e-06,86.6,0.29151293635368347,8.7705921032466e-06,84.0
90,359629877920.0,0.23313045501708984,1.3937520634499379e-05,86.72,0.2524709701538086,1.684569906501565e-05,84.01
