Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,0,55.89829635620117,43.56,56.350345611572266,40.88
0,17519213280.0,4.611881732940674,99.92,4.815104961395264,93.15
10,192711346080.0,0.5064893364906311,100.0,1.1582412719726562,93.32
20,367903478880.0,0.3103410303592682,99.98,1.1555349826812744,93.3
30,543095611680.0,0.19754426181316376,99.98,1.3083068132400513,93.36
40,718287744480.0,0.17427992820739746,99.94,1.7884793281555176,93.4
50,893479877280.0,0.15660451352596283,99.98,1.5756778717041016,93.39
60,1068672010080.0,0.13782896101474762,99.98,1.447879672050476,93.45
70,1243864142880.0,0.13227306306362152,100.0,1.698218584060669,93.35
80,1419056275680.0,0.1702113002538681,100.0,1.6739840507507324,93.42
90,1594248408480.0,0.09540379047393799,99.94,1.4834777116775513,93.33
100,1751921328000.0,0.10541706532239914,99.96,1.7080693244934082,93.41
