Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,90204564.0,5.233630657196045,0.86,5.241061210632324,1.0
0,10914752244.0,2.197455406188965,0.86,2.198112726211548,1.0
10,119160229044.0,0.38896214962005615,1.64,0.4481707513332367,1.21
20,227405705844.0,0.1611759066581726,1.34,0.310743510723114,1.0
30,335651182644.0,0.08706533163785934,1.34,0.2919149398803711,1.0
40,443896659444.0,0.06016292795538902,1.34,0.29612845182418823,1.0
50,552142136244.0,0.04012002423405647,1.34,0.29227879643440247,1.0
60,660387613044.0,0.035317204892635345,1.34,0.28624841570854187,1.0
70,768633089844.0,0.03267274424433708,1.62,0.2894771993160248,1.21
80,876878566644.0,0.031959302723407745,1.34,0.29148003458976746,1.0
90,985124043444.0,0.027440205216407776,1.34,0.28693366050720215,1.0
100,1093369520244.0,0.030649064108729362,1.34,0.2865211069583893,1.0
101,1093369520244.0,0.03064691089093685,1.34,0.2865211069583893,1.0
