,layer_name,n,sparsity,variance_entropy,variance_entropy_norm,variance_entropy_clean,variance_entropy_clean_norm,orthogonality,solution_name
0,features.0,192.0,0.0,0.9164895415306091,0.9752159861577188,0.9164895415306091,0.9752159861577188,0.8138887882232666,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_3_sam_optim_saturation_200_gc_0_test_acc_88.5.pth
1,features.4,4096.0,0.015625,0.8287819623947144,0.8714245848419604,0.8288044929504395,0.8714525811714076,0.9218051433563232,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_3_sam_optim_saturation_200_gc_0_test_acc_88.5.pth
2,features.8,8192.0,0.015625,0.8930248022079468,0.9388388478127153,0.893042266368866,0.9388591177921441,0.9454571008682251,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_3_sam_optim_saturation_200_gc_0_test_acc_88.5.pth
3,features.11,16384.0,0.0,0.912713885307312,0.9594816488701441,0.912713885307312,0.9594816488701441,0.9338892698287964,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_3_sam_optim_saturation_200_gc_0_test_acc_88.5.pth
4,features.15,32768.0,0.0,0.8850504159927368,0.9303781940155652,0.8850504159927368,0.9303781940155652,0.9581822156906128,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_3_sam_optim_saturation_200_gc_0_test_acc_88.5.pth
5,features.18,65536.0,0.047271728515625,0.8978813886642456,0.9438569082963079,0.8980127573013306,0.9439954241688698,0.8853254318237305,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_3_sam_optim_saturation_200_gc_0_test_acc_88.5.pth
6,features.21,65536.0,0.3136138916015625,0.8959227800369263,0.9417980101980922,0.8970163464546204,0.9429516378994032,0.7754501104354858,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_3_sam_optim_saturation_200_gc_0_test_acc_88.5.pth
7,features.24,65536.0,0.3362884521484375,0.8780291676521301,0.9229881652931972,0.8782110214233398,0.9231837689521869,0.8162022829055786,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_3_sam_optim_saturation_200_gc_0_test_acc_88.5.pth
8,features.28,131072.0,0.7807998657226562,3.798679578358166e-13,3.9931725026475044e-13,1.0566828851808416e-13,1.1108042509228428e-13,0.6191836595535278,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_3_sam_optim_saturation_200_gc_0_test_acc_88.5.pth
9,features.31,262144.0,0.7460708618164062,2.103274965217089e-13,2.2109592080104325e-13,5.5739209770108364e-14,5.85932970934069e-14,0.6293628215789795,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_3_sam_optim_saturation_200_gc_0_test_acc_88.5.pth
10,features.34,262144.0,0.7994003295898438,1.338945230730526e-13,1.4074970395512493e-13,2.860049436864687e-14,3.006503504287518e-14,0.6767183542251587,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_3_sam_optim_saturation_200_gc_0_test_acc_88.5.pth
11,features.37,262144.0,0.7010154724121094,2.434033335128871e-13,2.558651866210971e-13,7.569928706227178e-14,7.95753136851016e-14,0.6614842414855957,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_3_sam_optim_saturation_200_gc_0_test_acc_88.5.pth
12,features.40,262144.0,0.6378021240234375,3.38466342626742e-13,3.5579526652853493e-13,1.291942084997305e-13,1.3580916899113507e-13,0.5966929197311401,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_3_sam_optim_saturation_200_gc_0_test_acc_88.5.pth
