Name,Dense Accuracy,GMP Acc layer4.2.conv3-layer4.2.conv3,RANDOM Acc layer4.2.conv3-layer4.2.conv3,GMP Acc layer4.1.conv3-layer4.2.conv3,RANDOM Acc layer4.1.conv3-layer4.2.conv3,GMP Acc layer4.0.shortcut.0-layer4.2.conv3,RANDOM Acc layer4.0.shortcut.0-layer4.2.conv3,GMP Acc layer4.0.conv3-layer4.2.conv3,RANDOM Acc layer4.0.conv3-layer4.2.conv3,GMP Acc layer3.5.conv3-layer4.2.conv3,RANDOM Acc layer3.5.conv3-layer4.2.conv3,GMP Acc layer3.4.conv3-layer4.2.conv3,RANDOM Acc layer3.4.conv3-layer4.2.conv3,GMP Acc layer3.3.conv3-layer4.2.conv3,RANDOM Acc layer3.3.conv3-layer4.2.conv3,GMP Acc layer3.2.conv3-layer4.2.conv3,RANDOM Acc layer3.2.conv3-layer4.2.conv3,GMP Acc layer3.1.conv3-layer4.2.conv3,RANDOM Acc layer3.1.conv3-layer4.2.conv3,GMP Acc layer3.0.shortcut.0-layer4.2.conv3,RANDOM Acc layer3.0.shortcut.0-layer4.2.conv3,GMP Acc layer3.0.conv3-layer4.2.conv3,RANDOM Acc layer3.0.conv3-layer4.2.conv3,GMP Acc layer2.3.conv3-layer4.2.conv3,RANDOM Acc layer2.3.conv3-layer4.2.conv3,GMP Acc layer2.2.conv3-layer4.2.conv3,RANDOM Acc layer2.2.conv3-layer4.2.conv3,GMP Acc layer2.1.conv3-layer4.2.conv3,RANDOM Acc layer2.1.conv3-layer4.2.conv3,GMP Acc layer2.0.shortcut.0-layer4.2.conv3,RANDOM Acc layer2.0.shortcut.0-layer4.2.conv3,GMP Acc layer2.0.conv3-layer4.2.conv3,RANDOM Acc layer2.0.conv3-layer4.2.conv3,GMP Acc layer1.2.conv3-layer4.2.conv3,RANDOM Acc layer1.2.conv3-layer4.2.conv3,GMP Acc layer1.1.conv3-layer4.2.conv3,RANDOM Acc layer1.1.conv3-layer4.2.conv3,GMP Acc layer1.0.shortcut.0-layer4.2.conv3,RANDOM Acc layer1.0.shortcut.0-layer4.2.conv3,GMP Acc layer1.0.conv3-layer4.2.conv3,RANDOM Acc layer1.0.conv3-layer4.2.conv3,GMP Acc layer4.2.conv2-layer4.2.conv2,RANDOM Acc layer4.2.conv2-layer4.2.conv2,GMP Acc layer4.2.conv1-layer4.2.conv2,RANDOM Acc layer4.2.conv1-layer4.2.conv2,GMP Acc layer4.1.conv2-layer4.2.conv2,RANDOM Acc layer4.1.conv2-layer4.2.conv2,GMP Acc layer4.1.conv1-layer4.2.conv2,RANDOM Acc layer4.1.conv1-layer4.2.conv2,GMP Acc layer4.0.conv2-layer4.2.conv2,RANDOM Acc layer4.0.conv2-layer4.2.conv2,GMP Acc layer4.0.conv1-layer4.2.conv2,RANDOM Acc layer4.0.conv1-layer4.2.conv2,GMP Acc layer3.5.conv2-layer4.2.conv2,RANDOM Acc layer3.5.conv2-layer4.2.conv2,GMP Acc layer3.5.conv1-layer4.2.conv2,RANDOM Acc layer3.5.conv1-layer4.2.conv2,GMP Acc layer3.4.conv2-layer4.2.conv2,RANDOM Acc layer3.4.conv2-layer4.2.conv2,GMP Acc layer3.4.conv1-layer4.2.conv2,RANDOM Acc layer3.4.conv1-layer4.2.conv2,GMP Acc layer3.3.conv2-layer4.2.conv2,RANDOM Acc layer3.3.conv2-layer4.2.conv2,GMP Acc layer3.3.conv1-layer4.2.conv2,RANDOM Acc layer3.3.conv1-layer4.2.conv2,GMP Acc layer3.2.conv2-layer4.2.conv2,RANDOM Acc layer3.2.conv2-layer4.2.conv2,GMP Acc layer3.2.conv1-layer4.2.conv2,RANDOM Acc layer3.2.conv1-layer4.2.conv2,GMP Acc layer3.1.conv2-layer4.2.conv2,RANDOM Acc layer3.1.conv2-layer4.2.conv2,GMP Acc layer3.1.conv1-layer4.2.conv2,RANDOM Acc layer3.1.conv1-layer4.2.conv2,GMP Acc layer3.0.conv2-layer4.2.conv2,RANDOM Acc layer3.0.conv2-layer4.2.conv2,GMP Acc layer3.0.conv1-layer4.2.conv2,RANDOM Acc layer3.0.conv1-layer4.2.conv2,GMP Acc layer2.3.conv2-layer4.2.conv2,RANDOM Acc layer2.3.conv2-layer4.2.conv2,GMP Acc layer2.3.conv1-layer4.2.conv2,RANDOM Acc layer2.3.conv1-layer4.2.conv2,GMP Acc layer2.2.conv2-layer4.2.conv2,RANDOM Acc layer2.2.conv2-layer4.2.conv2,GMP Acc layer2.2.conv1-layer4.2.conv2,RANDOM Acc layer2.2.conv1-layer4.2.conv2,GMP Acc layer2.1.conv2-layer4.2.conv2,RANDOM Acc layer2.1.conv2-layer4.2.conv2,GMP Acc layer2.1.conv1-layer4.2.conv2,RANDOM Acc layer2.1.conv1-layer4.2.conv2,GMP Acc layer2.0.conv2-layer4.2.conv2,RANDOM Acc layer2.0.conv2-layer4.2.conv2,GMP Acc layer2.0.conv1-layer4.2.conv2,RANDOM Acc layer2.0.conv1-layer4.2.conv2,GMP Acc layer1.2.conv2-layer4.2.conv2,RANDOM Acc layer1.2.conv2-layer4.2.conv2,GMP Acc layer1.2.conv1-layer4.2.conv2,RANDOM Acc layer1.2.conv1-layer4.2.conv2,GMP Acc layer1.1.conv2-layer4.2.conv2,RANDOM Acc layer1.1.conv2-layer4.2.conv2,GMP Acc layer1.1.conv1-layer4.2.conv2,RANDOM Acc layer1.1.conv1-layer4.2.conv2,GMP Acc layer1.0.conv2-layer4.2.conv2,RANDOM Acc layer1.0.conv2-layer4.2.conv2,GMP Acc layer1.0.conv1-layer4.2.conv2,RANDOM Acc layer1.0.conv1-layer4.2.conv2
resnet50_normal_cifar10_seed.0_rf_level_2_recording_200_no_ffcv_test_acc_94.24.pth,94.24,94.24,94.18,94.24,94.07,94.25,94.03,94.2,86.95,94.19,83.03,94.19,76.35,94.19,65.56,94.17,54.48,94.09,45.26,94.04,30.04,93.99,19.42,93.95,21.17,93.92,18.75,93.92,19.11,93.81,17.46,93.85,17.06,93.84,17.37,93.87,16.7,93.79,10.0,93.84,12.96,94.24,94.21,94.24,94.2,94.25,94.15,94.25,94.12,94.13,93.71,94.09,93.0,94.11,92.23,94.11,91.75,94.04,89.75,94.0,87.96,93.95,83.97,93.86,78.45,93.78,70.97,93.74,70.48,93.64,58.48,93.64,58.35,93.36,39.14,93.22,29.11,93.1,25.42,92.95,23.64,92.84,22.32,92.76,19.93,92.56,17.02,92.5,16.94,92.28,12.97,92.2,11.09,92.13,11.36,92.08,11.71,92.04,10.86,92.0,10.82,91.84,10.62,91.85,10.41
resnet50_normal_cifar10_1726773352.3026712_rf_level_2_recording_200_no_ffcv_test_acc_94.02.pth,94.02,94.02,93.89,94.02,93.83,94.04,93.77,94.05,92.07,94.05,90.7,94.06,88.6,94.06,86.38,94.06,77.39,94.04,62.21,94.05,27.88,93.96,10.0,93.96,10.0,93.83,10.0,93.77,10.0,93.65,10.0,93.65,10.0,93.61,10.0,93.64,10.0,93.69,10.0,93.72,10.0,94.02,93.96,94.03,93.96,94.03,93.93,94.03,93.92,94.0,93.46,93.94,93.13,93.96,91.45,93.91,91.18,93.9,89.97,93.91,89.1,93.76,86.69,93.78,84.44,93.65,79.6,93.62,76.94,93.4,75.26,93.32,68.81,93.21,53.63,93.08,45.58,93.1,43.38,93.02,41.02,92.77,37.16,92.71,33.4,92.59,33.6,92.54,30.84,92.43,28.28,92.39,24.55,92.38,21.31,92.34,20.65,92.23,21.9,92.17,22.42,92.06,14.25,91.98,19.53
resnet50_normal_cifar10_1727020470.6639943_rf_level_2_recording_200_no_ffcv_test_acc_94.15.pth,94.15,94.15,94.06,94.15,94.05,94.11,93.9,94.09,91.7,94.15,88.56,94.15,84.72,94.15,79.79,94.15,69.94,94.13,52.84,94.03,16.7,93.96,10.15,93.93,10.0,93.91,10.0,93.85,10.0,93.74,10.0,93.77,10.0,93.74,10.0,93.71,10.0,93.71,10.0,93.64,10.0,94.15,94.03,94.14,94.03,94.14,93.89,94.14,93.86,94.04,93.62,94.09,92.89,94.05,92.14,94.04,91.36,94.08,88.43,94.07,87.5,94.09,82.91,94.09,80.59,94.14,67.82,94.08,59.43,94.05,56.47,93.98,51.98,93.71,27.3,93.5,21.49,93.4,19.85,93.38,19.15,93.23,18.62,93.08,18.46,92.92,17.13,92.9,17.38,92.7,16.05,92.6,15.79,92.59,15.06,92.55,15.12,92.55,15.36,92.53,15.11,92.5,13.2,92.45,12.37
resnet50_normal_cifar10_1727020462.50258_rf_level_2_recording_200_no_ffcv_test_acc_93.81.pth,93.81,93.81,93.71,93.81,93.71,93.78,93.51,93.77,73.14,93.78,61.33,93.76,51.05,93.76,47.53,93.77,41.53,93.78,24.48,93.74,19.59,93.79,18.74,93.77,19.02,93.79,18.89,93.75,18.81,93.67,15.09,93.71,10.0,93.65,15.57,93.63,10.0,93.62,10.0,93.7,10.0,93.81,93.75,93.81,93.71,93.81,93.63,93.82,93.63,93.76,93.55,93.72,93.08,93.7,92.33,93.66,91.23,93.63,88.6,93.69,87.85,93.63,79.9,93.6,79.89,93.56,78.82,93.54,79.43,93.5,71.89,93.45,65.51,93.23,46.28,93.11,40.81,92.92,38.25,92.85,35.5,92.55,32.45,92.51,31.66,92.16,29.77,91.93,27.61,91.16,23.75,91.09,22.64,91.19,22.5,91.19,19.94,91.03,20.92,91.01,17.77,90.86,13.92,90.9,15.03
