,layer_name,n,sparsity,variance_entropy,variance_entropy_norm,variance_entropy_clean,variance_entropy_clean_norm,orthogonality,solution_name
0,conv1,192.0,0.0,0.8878289461135864,0.944718888747529,0.8878289461135864,0.944718888747529,0.8139318227767944,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_94.17.pth
1,layer1.0.conv2,4096.0,0.0,0.8305343389511108,0.8732671249579786,0.8305343389511108,0.8732671249579786,0.9225282669067383,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_94.17.pth
2,layer1.1.conv2,4096.0,0.0,0.8513532280921936,0.8951571909220332,0.8513532280921936,0.8951571909220332,0.9229782819747925,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_94.17.pth
3,layer1.2.conv2,4096.0,0.0,0.8606770634651184,0.9049607577679006,0.8606770634651184,0.9049607577679006,0.9284691214561462,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_94.17.pth
4,layer2.0.conv2,16384.0,0.0,0.8166128993034363,0.8584564163264329,0.8166128993034363,0.8584564163264329,0.9397811889648438,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_94.17.pth
5,layer2.1.conv2,16384.0,0.0,0.8994812965393066,0.9455710178450979,0.8994812965393066,0.9455710178450979,0.941344678401947,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_94.17.pth
6,layer2.2.conv2,16384.0,0.0,0.8947621583938599,0.9406100694888507,0.8947621583938599,0.9406100694888507,0.945454478263855,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_94.17.pth
7,layer2.3.conv2,16384.0,0.0,0.8776630163192749,0.9226347616776153,0.8776630163192749,0.9226347616776153,0.945785641670227,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_94.17.pth
8,layer3.0.conv2,65536.0,0.0,0.8314196467399597,0.8739920296557495,0.8314196467399597,0.8739920296557495,0.9473554491996765,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_94.17.pth
9,layer3.1.conv2,65536.0,0.0,0.9099557995796204,0.9565495827408012,0.9099557995796204,0.9565495827408012,0.9537296891212463,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_94.17.pth
10,layer3.2.conv2,65536.0,0.0,0.9027296900749207,0.9489534642977372,0.9027296900749207,0.9489534642977372,0.9566934108734131,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_94.17.pth
11,layer3.3.conv2,65536.0,0.0,0.8934490084648132,0.9391975705215783,0.8934490084648132,0.9391975705215783,0.9574410319328308,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_94.17.pth
12,layer3.4.conv2,65536.0,0.0,0.8812164664268494,0.9263386679378711,0.8812164664268494,0.9263386679378711,0.9575950503349304,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_94.17.pth
13,layer3.5.conv2,65536.0,0.0,0.8743991255760193,0.9191722489213915,0.8743991255760193,0.9191722489213915,0.9568136930465698,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_94.17.pth
14,layer4.0.conv2,262144.0,0.0,0.8731229901313782,0.9178254610933967,0.8731229901313782,0.9178254610933967,0.9579480290412903,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_94.17.pth
15,layer4.1.conv2,262144.0,0.0,0.9219414591789246,0.9691433560175653,0.9219414591789246,0.9691433560175653,0.961057722568512,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_94.17.pth
16,layer4.2.conv2,262144.0,0.0,0.9129630327224731,0.959705248791634,0.9129630327224731,0.959705248791634,0.9628205895423889,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_94.17.pth
0,conv1,192.0,0.0,0.889374315738678,0.9463632819398341,0.889374315738678,0.9463632819398341,0.8161509037017822,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_94.14.pth
1,layer1.0.conv2,4096.0,0.0,0.8270423412322998,0.8695954564125009,0.8270423412322998,0.8695954564125009,0.9213434457778931,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_94.14.pth
2,layer1.1.conv2,4096.0,0.0,0.8407539129257202,0.884012518091721,0.8407539129257202,0.884012518091721,0.9234682321548462,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_94.14.pth
3,layer1.2.conv2,4096.0,0.0,0.8437091112136841,0.887119767715945,0.8437091112136841,0.887119767715945,0.9303179383277893,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_94.14.pth
4,layer2.0.conv2,16384.0,0.0,0.8213391304016113,0.8634248210806692,0.8213391304016113,0.8634248210806692,0.9386909008026123,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_94.14.pth
5,layer2.1.conv2,16384.0,0.0,0.8973554372787476,0.9433362288477767,0.8973554372787476,0.9433362288477767,0.940742015838623,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_94.14.pth
6,layer2.2.conv2,16384.0,0.0,0.8931863307952881,0.9389534959591256,0.8931863307952881,0.9389534959591256,0.9445750713348389,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_94.14.pth
7,layer2.3.conv2,16384.0,0.0,0.8779273629188538,0.9229126534850263,0.8779273629188538,0.9229126534850263,0.9458552598953247,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_94.14.pth
8,layer3.0.conv2,65536.0,0.0,0.8304302096366882,0.8729519289731451,0.8304302096366882,0.8729519289731451,0.947657585144043,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_94.14.pth
9,layer3.1.conv2,65536.0,0.0,0.913070797920227,0.9598240828476439,0.913070797920227,0.9598240828476439,0.9534409642219543,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_94.14.pth
10,layer3.2.conv2,65536.0,0.0,0.9019189476966858,0.9481012083046778,0.9019189476966858,0.9481012083046778,0.95703125,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_94.14.pth
11,layer3.3.conv2,65536.0,0.0,0.8927190899848938,0.9384302769698208,0.8927190899848938,0.9384302769698208,0.9571207165718079,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_94.14.pth
12,layer3.4.conv2,65536.0,0.0,0.8858091831207275,0.9311665521485168,0.8858091831207275,0.9311665521485168,0.957143247127533,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_94.14.pth
13,layer3.5.conv2,65536.0,0.0,0.875177800655365,0.9199907956272677,0.875177800655365,0.9199907956272677,0.9564977884292603,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_94.14.pth
14,layer4.0.conv2,262144.0,0.0,0.871724009513855,0.9163548549533089,0.871724009513855,0.9163548549533089,0.9572150707244873,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_94.14.pth
15,layer4.1.conv2,262144.0,0.0,0.9206104278564453,0.9677441780654414,0.9206104278564453,0.9677441780654414,0.9607573747634888,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_94.14.pth
16,layer4.2.conv2,262144.0,0.0,0.9120969176292419,0.9587947900203156,0.9120969176292419,0.9587947900203156,0.9634401202201843,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_94.14.pth
0,conv1,192.0,0.0,0.87590092420578,0.9320265478962572,0.87590092420578,0.9320265478962572,0.8063217401504517,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_94.0.pth
1,layer1.0.conv2,4096.0,0.0,0.8224574327468872,0.86477464448038,0.8224574327468872,0.86477464448038,0.922010600566864,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_94.0.pth
2,layer1.1.conv2,4096.0,0.0,0.8360004425048828,0.8790144713484402,0.8360004425048828,0.8790144713484402,0.928191065788269,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_94.0.pth
3,layer1.2.conv2,4096.0,0.0,0.8417097330093384,0.8850175171835737,0.8417097330093384,0.8850175171835737,0.9267981052398682,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_94.0.pth
4,layer2.0.conv2,16384.0,0.0,0.8133747577667236,0.8550523513385602,0.8133747577667236,0.8550523513385602,0.9389146566390991,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_94.0.pth
5,layer2.1.conv2,16384.0,0.0,0.8981679677963257,0.9441903936997781,0.8981679677963257,0.9441903936997781,0.9406837224960327,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_94.0.pth
6,layer2.2.conv2,16384.0,0.0,0.8941089510917664,0.9399233916269755,0.8941089510917664,0.9399233916269755,0.9457547068595886,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_94.0.pth
7,layer2.3.conv2,16384.0,0.0,0.8759160041809082,0.9207982320552442,0.8759160041809082,0.9207982320552442,0.9464254379272461,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_94.0.pth
8,layer3.0.conv2,65536.0,0.0,0.8275773525238037,0.8699529928905249,0.8275773525238037,0.8699529928905249,0.9470604658126831,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_94.0.pth
