Name,Dense Accuracy,GMP Acc layer4.2.conv3-layer4.2.conv3,RANDOM Acc layer4.2.conv3-layer4.2.conv3,GMP Acc layer4.1.conv3-layer4.2.conv3,RANDOM Acc layer4.1.conv3-layer4.2.conv3,GMP Acc layer4.0.shortcut.0-layer4.2.conv3,RANDOM Acc layer4.0.shortcut.0-layer4.2.conv3,GMP Acc layer4.0.conv3-layer4.2.conv3,RANDOM Acc layer4.0.conv3-layer4.2.conv3,GMP Acc layer3.5.conv3-layer4.2.conv3,RANDOM Acc layer3.5.conv3-layer4.2.conv3,GMP Acc layer3.4.conv3-layer4.2.conv3,RANDOM Acc layer3.4.conv3-layer4.2.conv3,GMP Acc layer3.3.conv3-layer4.2.conv3,RANDOM Acc layer3.3.conv3-layer4.2.conv3,GMP Acc layer3.2.conv3-layer4.2.conv3,RANDOM Acc layer3.2.conv3-layer4.2.conv3,GMP Acc layer3.1.conv3-layer4.2.conv3,RANDOM Acc layer3.1.conv3-layer4.2.conv3,GMP Acc layer3.0.shortcut.0-layer4.2.conv3,RANDOM Acc layer3.0.shortcut.0-layer4.2.conv3,GMP Acc layer3.0.conv3-layer4.2.conv3,RANDOM Acc layer3.0.conv3-layer4.2.conv3,GMP Acc layer2.3.conv3-layer4.2.conv3,RANDOM Acc layer2.3.conv3-layer4.2.conv3,GMP Acc layer2.2.conv3-layer4.2.conv3,RANDOM Acc layer2.2.conv3-layer4.2.conv3,GMP Acc layer2.1.conv3-layer4.2.conv3,RANDOM Acc layer2.1.conv3-layer4.2.conv3,GMP Acc layer2.0.shortcut.0-layer4.2.conv3,RANDOM Acc layer2.0.shortcut.0-layer4.2.conv3,GMP Acc layer2.0.conv3-layer4.2.conv3,RANDOM Acc layer2.0.conv3-layer4.2.conv3,GMP Acc layer1.2.conv3-layer4.2.conv3,RANDOM Acc layer1.2.conv3-layer4.2.conv3,GMP Acc layer1.1.conv3-layer4.2.conv3,RANDOM Acc layer1.1.conv3-layer4.2.conv3,GMP Acc layer1.0.shortcut.0-layer4.2.conv3,RANDOM Acc layer1.0.shortcut.0-layer4.2.conv3,GMP Acc layer1.0.conv3-layer4.2.conv3,RANDOM Acc layer1.0.conv3-layer4.2.conv3,GMP Acc layer4.2.conv2-layer4.2.conv2,RANDOM Acc layer4.2.conv2-layer4.2.conv2,GMP Acc layer4.2.conv1-layer4.2.conv2,RANDOM Acc layer4.2.conv1-layer4.2.conv2,GMP Acc layer4.1.conv2-layer4.2.conv2,RANDOM Acc layer4.1.conv2-layer4.2.conv2,GMP Acc layer4.1.conv1-layer4.2.conv2,RANDOM Acc layer4.1.conv1-layer4.2.conv2,GMP Acc layer4.0.conv2-layer4.2.conv2,RANDOM Acc layer4.0.conv2-layer4.2.conv2,GMP Acc layer4.0.conv1-layer4.2.conv2,RANDOM Acc layer4.0.conv1-layer4.2.conv2,GMP Acc layer3.5.conv2-layer4.2.conv2,RANDOM Acc layer3.5.conv2-layer4.2.conv2,GMP Acc layer3.5.conv1-layer4.2.conv2,RANDOM Acc layer3.5.conv1-layer4.2.conv2,GMP Acc layer3.4.conv2-layer4.2.conv2,RANDOM Acc layer3.4.conv2-layer4.2.conv2,GMP Acc layer3.4.conv1-layer4.2.conv2,RANDOM Acc layer3.4.conv1-layer4.2.conv2,GMP Acc layer3.3.conv2-layer4.2.conv2,RANDOM Acc layer3.3.conv2-layer4.2.conv2,GMP Acc layer3.3.conv1-layer4.2.conv2,RANDOM Acc layer3.3.conv1-layer4.2.conv2,GMP Acc layer3.2.conv2-layer4.2.conv2,RANDOM Acc layer3.2.conv2-layer4.2.conv2,GMP Acc layer3.2.conv1-layer4.2.conv2,RANDOM Acc layer3.2.conv1-layer4.2.conv2,GMP Acc layer3.1.conv2-layer4.2.conv2,RANDOM Acc layer3.1.conv2-layer4.2.conv2,GMP Acc layer3.1.conv1-layer4.2.conv2,RANDOM Acc layer3.1.conv1-layer4.2.conv2,GMP Acc layer3.0.conv2-layer4.2.conv2,RANDOM Acc layer3.0.conv2-layer4.2.conv2,GMP Acc layer3.0.conv1-layer4.2.conv2,RANDOM Acc layer3.0.conv1-layer4.2.conv2,GMP Acc layer2.3.conv2-layer4.2.conv2,RANDOM Acc layer2.3.conv2-layer4.2.conv2,GMP Acc layer2.3.conv1-layer4.2.conv2,RANDOM Acc layer2.3.conv1-layer4.2.conv2,GMP Acc layer2.2.conv2-layer4.2.conv2,RANDOM Acc layer2.2.conv2-layer4.2.conv2,GMP Acc layer2.2.conv1-layer4.2.conv2,RANDOM Acc layer2.2.conv1-layer4.2.conv2,GMP Acc layer2.1.conv2-layer4.2.conv2,RANDOM Acc layer2.1.conv2-layer4.2.conv2,GMP Acc layer2.1.conv1-layer4.2.conv2,RANDOM Acc layer2.1.conv1-layer4.2.conv2,GMP Acc layer2.0.conv2-layer4.2.conv2,RANDOM Acc layer2.0.conv2-layer4.2.conv2,GMP Acc layer2.0.conv1-layer4.2.conv2,RANDOM Acc layer2.0.conv1-layer4.2.conv2,GMP Acc layer1.2.conv2-layer4.2.conv2,RANDOM Acc layer1.2.conv2-layer4.2.conv2,GMP Acc layer1.2.conv1-layer4.2.conv2,RANDOM Acc layer1.2.conv1-layer4.2.conv2,GMP Acc layer1.1.conv2-layer4.2.conv2,RANDOM Acc layer1.1.conv2-layer4.2.conv2,GMP Acc layer1.1.conv1-layer4.2.conv2,RANDOM Acc layer1.1.conv1-layer4.2.conv2,GMP Acc layer1.0.conv2-layer4.2.conv2,RANDOM Acc layer1.0.conv2-layer4.2.conv2,GMP Acc layer1.0.conv1-layer4.2.conv2,RANDOM Acc layer1.0.conv1-layer4.2.conv2
resnet50_normal_cifar10_rf_level_4_sam_optim_saturation_200_gc_0_test_acc_90.42.pth,90.42,90.42,90.41,90.42,90.43,90.38,71.89,90.37,39.64,90.34,38.3,90.37,39.91,90.43,29.66,90.44,19.52,90.44,15.1,90.23,10.0,90.17,10.0,90.22,10.0,90.09,10.0,90.01,10.0,89.63,10.0,89.4,10.0,89.37,10.0,89.32,10.0,89.27,10.0,89.23,10.0,90.42,90.41,90.42,90.41,90.42,90.43,90.42,90.43,90.42,88.38,90.43,86.88,90.44,80.82,90.44,79.63,90.45,66.09,90.45,65.3,90.43,50.34,90.43,48.58,90.47,33.45,90.45,31.72,90.46,29.61,90.45,25.8,90.47,19.93,90.43,18.89,90.35,18.93,90.37,17.27,90.28,15.63,90.26,16.34,90.14,16.63,90.09,15.55,90.0,14.33,89.96,12.22,89.96,11.68,89.97,11.57,89.92,12.32,89.93,11.27,89.9,12.25,89.89,12.64
resnet50_normal_cifar10_rf_level_4_sam_optim_saturation_200_gc_0_test_acc_90.09.pth,90.09,90.09,90.09,90.09,90.09,90.19,85.26,90.08,50.13,90.07,43.36,90.01,38.47,90.05,40.86,90.05,36.84,90.07,24.88,89.95,19.44,89.85,18.1,89.75,17.29,89.68,16.54,89.56,14.59,89.09,10.0,88.83,10.0,88.76,10.0,88.72,10.0,88.64,10.0,88.58,10.0,90.09,90.09,90.09,90.09,90.09,90.09,90.09,90.09,90.09,88.91,90.09,87.6,90.11,86.05,90.12,84.51,90.09,79.06,90.1,76.43,90.1,67.64,90.09,63.09,90.11,56.0,90.07,54.15,90.09,43.41,90.08,41.51,90.04,23.1,89.98,20.22,89.94,19.41,89.96,19.07,89.94,17.42,89.92,17.27,89.92,17.14,89.92,16.22,89.88,16.35,89.89,14.55,89.83,13.24,89.77,13.26,89.84,12.43,89.81,12.0,89.77,10.36,89.81,11.01
resnet50_normal_cifar10_rf_level_4_sam_optim_saturation_200_gc_0_test_acc_90.4.pth,90.4,90.4,90.4,90.4,90.4,90.31,47.73,90.31,10.42,90.3,11.02,90.31,10.71,90.33,10.01,90.36,10.0,90.34,10.0,90.14,10.0,89.97,10.0,89.98,10.0,89.79,10.0,89.67,10.0,89.23,10.0,88.77,10.0,88.66,10.0,88.6,10.0,88.52,10.0,88.46,10.0,90.4,90.4,90.4,90.4,90.4,90.4,90.4,90.4,90.4,88.75,90.39,86.14,90.39,82.22,90.38,79.64,90.38,71.43,90.37,67.89,90.39,49.71,90.38,47.49,90.4,22.76,90.41,20.5,90.41,10.47,90.38,10.35,90.35,10.03,90.4,10.03,90.39,10.01,90.34,10.01,90.29,10.0,90.2,10.0,90.09,10.02,90.01,10.0,89.82,10.0,89.77,10.0,89.69,10.0,89.66,10.0,89.6,10.0,89.57,10.0,89.55,10.0,89.52,10.0
