,layer_name,n,sparsity,variance_entropy,variance_entropy_norm,variance_entropy_clean,variance_entropy_clean_norm,orthogonality,solution_name
0,conv1,192.0,0.0,0.8553696870803833,0.9101797184967173,0.8553696870803833,0.9101797184967173,0.7903736233711243,/jmain02/home/J2AD014/mtc03/lla98-mtc03/resnet_small_saturation/resnet_small_normal_small_imagenet_seed.5_rf_level_8_recording_200_test_acc_49.5.pth
1,layer1.0.conv2,16384.0,0.45318603515625,0.8106513619422913,0.8521894078047575,0.810630202293396,0.8522080168707381,0.9280908703804016,/jmain02/home/J2AD014/mtc03/lla98-mtc03/resnet_small_saturation/resnet_small_normal_small_imagenet_seed.5_rf_level_8_recording_200_test_acc_49.5.pth
2,layer2.0.conv2,65536.0,0.09765625,0.6643718481063843,0.698390640934962,0.6644884943962097,0.6985139441854372,0.9495828151702881,/jmain02/home/J2AD014/mtc03/lla98-mtc03/resnet_small_saturation/resnet_small_normal_small_imagenet_seed.5_rf_level_8_recording_200_test_acc_49.5.pth
3,layer3.0.conv2,262144.0,0.00028228759765625,0.5318318009376526,0.5590607204676676,0.5318273305892944,0.5590560214832972,0.9523096680641174,/jmain02/home/J2AD014/mtc03/lla98-mtc03/resnet_small_saturation/resnet_small_normal_small_imagenet_seed.5_rf_level_8_recording_200_test_acc_49.5.pth
0,conv1,192.0,0.0,0.8492211103439331,0.9036371557572783,0.8492211103439331,0.9036371557572783,0.7877469658851624,/jmain02/home/J2AD014/mtc03/lla98-mtc03/resnet_small_saturation/resnet_small_normal_small_imagenet_seed.6_rf_level_8_recording_200_test_acc_49.49.pth
1,layer1.0.conv2,16384.0,0.4578857421875,0.8073978424072266,0.8487691768447738,0.8074067234992981,0.848820043592368,0.9267414808273315,/jmain02/home/J2AD014/mtc03/lla98-mtc03/resnet_small_saturation/resnet_small_normal_small_imagenet_seed.6_rf_level_8_recording_200_test_acc_49.49.pth
2,layer2.0.conv2,65536.0,0.10546875,0.6663309335708618,0.7004500402865187,0.6664462685585022,0.7005720294214519,0.9500769972801208,/jmain02/home/J2AD014/mtc03/lla98-mtc03/resnet_small_saturation/resnet_small_normal_small_imagenet_seed.6_rf_level_8_recording_200_test_acc_49.49.pth
3,layer3.0.conv2,262144.0,0.000213623046875,0.5320640206336975,0.5593048294328494,0.5320606827735901,0.5593013208603247,0.9526183605194092,/jmain02/home/J2AD014/mtc03/lla98-mtc03/resnet_small_saturation/resnet_small_normal_small_imagenet_seed.6_rf_level_8_recording_200_test_acc_49.49.pth
0,conv1,192.0,0.0,0.8553696870803833,0.9101797184967173,0.8553696870803833,0.9101797184967173,0.7903736233711243,/jmain02/home/J2AD014/mtc03/lla98-mtc03/resnet_small_saturation/resnet_small_normal_small_imagenet_seed.5_rf_level_8_no_recording_200_test_acc_49.5.pth
1,layer1.0.conv2,16384.0,0.45318603515625,0.8106513619422913,0.8521894078047575,0.810630202293396,0.8522080168707381,0.9280908703804016,/jmain02/home/J2AD014/mtc03/lla98-mtc03/resnet_small_saturation/resnet_small_normal_small_imagenet_seed.5_rf_level_8_no_recording_200_test_acc_49.5.pth
2,layer2.0.conv2,65536.0,0.09765625,0.6643718481063843,0.698390640934962,0.6644884943962097,0.6985139441854372,0.9495828151702881,/jmain02/home/J2AD014/mtc03/lla98-mtc03/resnet_small_saturation/resnet_small_normal_small_imagenet_seed.5_rf_level_8_no_recording_200_test_acc_49.5.pth
3,layer3.0.conv2,262144.0,0.00028228759765625,0.5318318009376526,0.5590607204676676,0.5318273305892944,0.5590560214832972,0.9523096680641174,/jmain02/home/J2AD014/mtc03/lla98-mtc03/resnet_small_saturation/resnet_small_normal_small_imagenet_seed.5_rf_level_8_no_recording_200_test_acc_49.5.pth
