,pr_from_layer4.2.conv2_to_layer4.2.conv2,layer_names,pr_from_layer4.2.conv1_to_layer4.2.conv2,pr_from_layer4.1.conv2_to_layer4.2.conv2,pr_from_layer4.1.conv1_to_layer4.2.conv2,pr_from_layer4.0.conv2_to_layer4.2.conv2,pr_from_layer4.0.conv1_to_layer4.2.conv2,pr_from_layer3.5.conv2_to_layer4.2.conv2,pr_from_layer3.5.conv1_to_layer4.2.conv2,pr_from_layer3.4.conv2_to_layer4.2.conv2,pr_from_layer3.4.conv1_to_layer4.2.conv2,pr_from_layer3.3.conv2_to_layer4.2.conv2,pr_from_layer3.3.conv1_to_layer4.2.conv2,pr_from_layer3.2.conv2_to_layer4.2.conv2,pr_from_layer3.2.conv1_to_layer4.2.conv2,pr_from_layer3.1.conv2_to_layer4.2.conv2,pr_from_layer3.1.conv1_to_layer4.2.conv2,pr_from_layer3.0.conv2_to_layer4.2.conv2,pr_from_layer3.0.conv1_to_layer4.2.conv2,pr_from_layer2.3.conv2_to_layer4.2.conv2,pr_from_layer2.3.conv1_to_layer4.2.conv2,pr_from_layer2.2.conv2_to_layer4.2.conv2,pr_from_layer2.2.conv1_to_layer4.2.conv2,pr_from_layer2.1.conv2_to_layer4.2.conv2,pr_from_layer2.1.conv1_to_layer4.2.conv2,pr_from_layer2.0.conv2_to_layer4.2.conv2,pr_from_layer2.0.conv1_to_layer4.2.conv2,pr_from_layer1.2.conv2_to_layer4.2.conv2,pr_from_layer1.2.conv1_to_layer4.2.conv2,pr_from_layer1.1.conv2_to_layer4.2.conv2,pr_from_layer1.1.conv1_to_layer4.2.conv2,pr_from_layer1.0.conv2_to_layer4.2.conv2,pr_from_layer1.0.conv1_to_layer4.2.conv2
21,0.0,layer2.3.conv1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09057617,0.103134155,0.10948181,0.12324524,0.12918091,0.14212036,0.1458435,0.14981079,0.1517334,0.15536499,0.15718079,0.15969849,0.16004944
22,0.0,layer2.3.conv2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13475206,0.14095052,0.15659587,0.16414388,0.18100993,0.18855116,0.20493571,0.20936415,0.2141927,0.21651204,0.22106256,0.223192,0.22623698,0.22658284
23,0.0,layer2.3.conv3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,layer3.0.conv1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07927704,0.0893631,0.09459686,0.1068573,0.11317444,0.12618256,0.13243866,0.14576721,0.14909363,0.15317535,0.15501404,0.158638,0.16055298,0.16300201,0.16323853
25,0.0,layer3.0.conv2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12924194,0.14438374,0.16219075,0.17174785,0.19458516,0.20583259,0.22910054,0.24017674,0.26374477,0.26964316,0.27646554,0.279775,0.28590733,0.28893363,0.29337057,0.29389107
26,0.0,layer3.0.conv3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,layer3.0.shortcut.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,layer3.1.conv1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46881485,0.6304283,0.6684685,0.70773697,0.7259903,0.7659149,0.7826729,0.81430817,0.82756805,0.8526535,0.8584862,0.86496353,0.8678665,0.8733711,0.87596893,0.8793869,0.87984085
29,0.0,layer3.1.conv2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86934066,0.8874359,0.9403093,0.94929504,0.957628,0.96125114,0.968377,0.97121006,0.97617763,0.97816974,0.9815114,0.982349,0.9831967,0.98360866,0.9842563,0.98461574,0.9850735,0.98512775
30,0.0,layer3.1.conv3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,layer3.2.conv1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39580154,0.40177917,0.43681717,0.5856552,0.6222267,0.66197205,0.6798096,0.7199936,0.7377548,0.77134323,0.78577423,0.8131714,0.81951904,0.82675934,0.8300934,0.8358383,0.8386421,0.84244156,0.8428879
32,0.0,layer3.2.conv2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8676622,0.887814,0.8902554,0.90264386,0.9406043,0.94759625,0.95440507,0.95732623,0.96355355,0.9661323,0.97065735,0.97254264,0.9761098,0.9769219,0.97783744,0.9782817,0.9790361,0.9794481,0.9799974,0.98005337
33,0.0,layer3.2.conv3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,layer3.3.conv1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32551956,0.3315506,0.3720436,0.37747574,0.4097023,0.5523529,0.58753204,0.62687683,0.6457634,0.68577576,0.7035332,0.73794174,0.7525215,0.7809868,0.78793716,0.7952728,0.7988167,0.80539703,0.8084488,0.8128891,0.8133888
35,0.0,layer3.3.conv2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85279167,0.87591213,0.8784044,0.893358,0.89507717,0.90485466,0.93776107,0.94452584,0.95125157,0.9542389,0.9603492,0.96292454,0.96766156,0.96965533,0.9732632,0.9740889,0.97502303,0.9754859,0.97630477,0.97665066,0.97713894,0.9771898
36,0.0,layer3.3.conv3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,layer3.4.conv1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38145828,0.39281845,0.4512596,0.4584427,0.5047302,0.5106735,0.5456352,0.6851959,0.7182236,0.7518692,0.76763916,0.80091095,0.8156357,0.8429527,0.85422134,0.87545395,0.8802643,0.8854675,0.88788223,0.8923416,0.8944168,0.8974991,0.89788055
38,0.0,layer3.4.conv2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8961555,0.9128842,0.91578674,0.92891437,0.9303538,0.9392564,0.9403144,0.9462772,0.9672597,0.97126603,0.9754537,0.9772508,0.98109436,0.98265415,0.98530746,0.9864078,0.9884423,0.9889408,0.9894765,0.9897224,0.9901547,0.990348,0.99063617,0.9906616
39,0.0,layer3.4.conv3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,layer3.5.conv1,0.0,0.0,0.0,0.0,0.0,0.0,0.3442688,0.34524155,0.40456772,0.41589737,0.47359848,0.48073578,0.52565384,0.5313225,0.5648804,0.6969223,0.7267227,0.75814056,0.7728195,0.80477524,0.81856537,0.84412384,0.8548584,0.87436676,0.87909317,0.88435364,0.8867531,0.8909645,0.89302063,0.8958626,0.89621735
41,0.0,layer3.5.conv2,0.0,0.0,0.0,0.0,0.0,0.9263882,0.9404738,0.94061446,0.94925094,0.9507158,0.9573195,0.95802647,0.96251595,0.96306527,0.966,0.9767795,0.9791514,0.98158604,0.98264056,0.9849345,0.98593646,0.9878082,0.98854065,0.989997,0.9903734,0.99071246,0.9908973,0.9912059,0.99134827,0.9915619,0.99158055
42,0.0,layer3.5.conv3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,layer4.0.conv1,0.0,0.0,0.0,0.0,0.22487068,0.21877861,0.2783146,0.27926826,0.33284187,0.34334946,0.39924812,0.40616798,0.45185852,0.45797348,0.49271584,0.63651085,0.67097855,0.70706177,0.7236595,0.76073074,0.77689743,0.80693436,0.81956863,0.84355354,0.84916687,0.8552532,0.85806274,0.86335754,0.8658867,0.8692684,0.8696499
44,0.0,layer4.0.conv2,0.0,0.0,0.0,0.61111194,0.76113975,0.7558967,0.8008927,0.80149883,0.83427644,0.84013027,0.86792207,0.87104756,0.8901588,0.89246494,0.90527683,0.9466137,0.9543046,0.9615991,0.9647395,0.97116977,0.9738023,0.97841346,0.9802873,0.98364383,0.9844182,0.9852121,0.98557025,0.986248,0.9865562,0.9869999,0.987058
45,0.0,layer4.0.conv3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,layer4.0.shortcut.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,layer4.1.conv1,0.0,0.0,0.91290855,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
48,0.0,layer4.1.conv2,0.0,0.98173904,0.98066455,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
49,0.0,layer4.1.conv3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,layer4.2.conv1,0.6900587,0.5222845,0.51331615,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
51,0.89999986,layer4.2.conv2,0.99330735,0.9861344,0.98545796,0.99999917,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
52,0.0,layer4.2.conv3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,linear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
