,pr_from_layer4.2.conv2_to_layer4.2.conv2,layer_names,pr_from_layer4.2.conv1_to_layer4.2.conv2,pr_from_layer4.1.conv2_to_layer4.2.conv2,pr_from_layer4.1.conv1_to_layer4.2.conv2,pr_from_layer4.0.conv2_to_layer4.2.conv2,pr_from_layer4.0.conv1_to_layer4.2.conv2,pr_from_layer3.5.conv2_to_layer4.2.conv2,pr_from_layer3.5.conv1_to_layer4.2.conv2,pr_from_layer3.4.conv2_to_layer4.2.conv2,pr_from_layer3.4.conv1_to_layer4.2.conv2,pr_from_layer3.3.conv2_to_layer4.2.conv2,pr_from_layer3.3.conv1_to_layer4.2.conv2,pr_from_layer3.2.conv2_to_layer4.2.conv2,pr_from_layer3.2.conv1_to_layer4.2.conv2,pr_from_layer3.1.conv2_to_layer4.2.conv2,pr_from_layer3.1.conv1_to_layer4.2.conv2,pr_from_layer3.0.conv2_to_layer4.2.conv2,pr_from_layer3.0.conv1_to_layer4.2.conv2,pr_from_layer2.3.conv2_to_layer4.2.conv2,pr_from_layer2.3.conv1_to_layer4.2.conv2,pr_from_layer2.2.conv2_to_layer4.2.conv2,pr_from_layer2.2.conv1_to_layer4.2.conv2,pr_from_layer2.1.conv2_to_layer4.2.conv2,pr_from_layer2.1.conv1_to_layer4.2.conv2,pr_from_layer2.0.conv2_to_layer4.2.conv2,pr_from_layer2.0.conv1_to_layer4.2.conv2,pr_from_layer1.2.conv2_to_layer4.2.conv2,pr_from_layer1.2.conv1_to_layer4.2.conv2,pr_from_layer1.1.conv2_to_layer4.2.conv2,pr_from_layer1.1.conv1_to_layer4.2.conv2,pr_from_layer1.0.conv2_to_layer4.2.conv2,pr_from_layer1.0.conv1_to_layer4.2.conv2
24,0.0,layer3.0.conv1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05949402,0.06800079,0.072395325,0.08312225,0.088409424,0.09988403,0.1054306,0.117500305,0.12042236,0.12310028,0.124443054,0.12741852,0.12884521,0.13123322,0.13149261
25,0.0,layer3.0.conv2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119996816,0.13661024,0.15532939,0.16530016,0.18874104,0.20070055,0.2258589,0.23803711,0.26259866,0.26879036,0.274292,0.27733865,0.283688,0.28622946,0.29081556,0.29129028
26,0.0,layer3.0.conv3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,layer3.0.shortcut.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,layer3.1.conv1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4646263,0.6328049,0.6725464,0.7114525,0.7299614,0.7683029,0.7853203,0.8169441,0.83039856,0.8540993,0.8595505,0.8640137,0.8663635,0.8714218,0.8733635,0.87683105,0.8772125
29,0.0,layer3.1.conv2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85327315,0.87093437,0.92671543,0.93711686,0.9464705,0.95059544,0.9589115,0.9623735,0.9684007,0.97087437,0.97507733,0.9759776,0.9767185,0.9771118,0.97803074,0.9783749,0.9789242,0.978987
30,0.0,layer3.1.conv3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,layer3.2.conv1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41936874,0.42814636,0.46212387,0.6055107,0.64087677,0.6768913,0.6948471,0.7326355,0.749382,0.78053665,0.7944145,0.81986237,0.8257675,0.8310356,0.83371353,0.8393936,0.84173584,0.84552383,0.8459015
32,0.0,layer3.2.conv2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666195,0.8815121,0.8845537,0.8952247,0.9298011,0.9369439,0.9439189,0.9469452,0.95350814,0.9562446,0.9616038,0.9638808,0.96807355,0.969023,0.9698876,0.97031826,0.9712474,0.9715627,0.97213745,0.9722121
33,0.0,layer3.2.conv3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,layer3.3.conv1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50930405,0.5155258,0.55270386,0.56012726,0.59012985,0.70806503,0.7356491,0.7630539,0.7760925,0.8026886,0.8150978,0.8377991,0.84778214,0.86544037,0.86956406,0.8730469,0.87496567,0.8786583,0.88009644,0.8829193,0.8832474
35,0.0,layer3.3.conv2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9288635,0.9361674,0.9373593,0.94448006,0.94576347,0.95070565,0.9672241,0.97051156,0.97360736,0.9750926,0.97824603,0.9794769,0.9819505,0.9829949,0.98495317,0.9854194,0.98580426,0.98599076,0.9863807,0.9865502,0.9868486,0.9868893
36,0.0,layer3.3.conv3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,layer3.4.conv1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5096779,0.50354004,0.5387955,0.5453148,0.58374405,0.59186935,0.6219406,0.73825455,0.76494217,0.7908325,0.803154,0.8284416,0.8394661,0.86000824,0.8689766,0.8843727,0.8880997,0.89126205,0.89291,0.8963852,0.8977623,0.90019226,0.9004097
38,0.0,layer3.4.conv2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93144566,0.93918014,0.938068,0.944302,0.9454024,0.9513719,0.95261127,0.956916,0.9722527,0.9754978,0.97843087,0.9797957,0.98258805,0.9838731,0.9860433,0.9869351,0.9885695,0.9889747,0.98928493,0.9894528,0.989819,0.9899614,0.9902191,0.99023604
39,0.0,layer3.4.conv3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,layer3.5.conv1,0.0,0.0,0.0,0.0,0.0,0.0,0.39416885,0.38656998,0.42800903,0.4216156,0.45866394,0.46540833,0.5064125,0.5146942,0.5472069,0.67593765,0.7068634,0.7380104,0.752758,0.7836075,0.79745483,0.8237648,0.8348732,0.8555641,0.86039734,0.86442566,0.86660385,0.8709564,0.87282944,0.8760338,0.8763199
41,0.0,layer3.5.conv2,0.0,0.0,0.0,0.0,0.0,0.86842513,0.88987225,0.88726467,0.9003618,0.8983985,0.9095188,0.91144305,0.9224769,0.9245487,0.9322798,0.9579349,0.96285504,0.9674666,0.9695909,0.97383964,0.9757097,0.9790073,0.9803874,0.98280674,0.98336625,0.9838952,0.9841427,0.9846615,0.9848497,0.9852329,0.98527867
42,0.0,layer3.5.conv3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
