,layer_name,n,sparsity,variance_entropy,variance_entropy_norm,variance_entropy_clean,variance_entropy_clean_norm,orthogonality,solution_name
0,conv1,192.0,0.02604166604578495,0.8486467599868774,0.9030260024113049,0.8486430048942566,0.9033988687245551,0.7934783697128296,/jmain02/home/J2AD014/mtc03/lla98-mtc03/resnet_small_saturation/resnet_small_normal_small_imagenet_seed.9_rf_level_7_recording_200_test_acc_51.51.pth
1,layer1.0.conv2,16384.0,0.3968505859375,0.8104391694068909,0.8519663424531492,0.810483455657959,0.8520447905728361,0.9271441698074341,/jmain02/home/J2AD014/mtc03/lla98-mtc03/resnet_small_saturation/resnet_small_normal_small_imagenet_seed.9_rf_level_7_recording_200_test_acc_51.51.pth
2,layer2.0.conv2,65536.0,0.015625,0.6478396058082581,0.6810118743186624,0.6478559374809265,0.6810291388624448,0.9487273097038269,/jmain02/home/J2AD014/mtc03/lla98-mtc03/resnet_small_saturation/resnet_small_normal_small_imagenet_seed.9_rf_level_7_recording_200_test_acc_51.51.pth
3,layer3.0.conv2,262144.0,0.00025177001953125,0.47719958424568176,0.5016314235156798,0.4771959185600281,0.5016275703437842,0.9500404000282288,/jmain02/home/J2AD014/mtc03/lla98-mtc03/resnet_small_saturation/resnet_small_normal_small_imagenet_seed.9_rf_level_7_recording_200_test_acc_51.51.pth
0,conv1,192.0,0.0,0.8463378548622131,0.900569148201781,0.8463378548622131,0.900569148201781,0.7884259223937988,/jmain02/home/J2AD014/mtc03/lla98-mtc03/resnet_small_saturation/resnet_small_normal_small_imagenet_seed.1_rf_level_7_recording_200_test_acc_51.82.pth
1,layer1.0.conv2,16384.0,0.375732421875,0.81244295835495,0.854072806214489,0.8124725818634033,0.8541330265254957,0.9288608431816101,/jmain02/home/J2AD014/mtc03/lla98-mtc03/resnet_small_saturation/resnet_small_normal_small_imagenet_seed.1_rf_level_7_recording_200_test_acc_51.82.pth
2,layer2.0.conv2,65536.0,0.017578125,0.6506747603416443,0.6839922013709974,0.6506929397583008,0.6840114210722824,0.9485132694244385,/jmain02/home/J2AD014/mtc03/lla98-mtc03/resnet_small_saturation/resnet_small_normal_small_imagenet_seed.1_rf_level_7_recording_200_test_acc_51.82.pth
3,layer3.0.conv2,262144.0,0.001003265380859375,0.4793955683708191,0.5039398384411701,0.47937554121017456,0.5039187866873545,0.9499531388282776,/jmain02/home/J2AD014/mtc03/lla98-mtc03/resnet_small_saturation/resnet_small_normal_small_imagenet_seed.1_rf_level_7_recording_200_test_acc_51.82.pth
0,conv1,192.0,0.0,0.8541839718818665,0.9089180255212659,0.8541839718818665,0.9089180255212659,0.7894936800003052,/jmain02/home/J2AD014/mtc03/lla98-mtc03/resnet_small_saturation/resnet_small_normal_small_imagenet_seed.2_rf_level_7_recording_200_test_acc_51.77.pth
1,layer1.0.conv2,16384.0,0.376953125,0.8114379644393921,0.8530163160758742,0.8114767670631409,0.8530863110941129,0.9284573793411255,/jmain02/home/J2AD014/mtc03/lla98-mtc03/resnet_small_saturation/resnet_small_normal_small_imagenet_seed.2_rf_level_7_recording_200_test_acc_51.77.pth
