,pr_from_layer4.2.conv2_to_layer4.2.conv2,layer_names,pr_from_layer4.2.conv1_to_layer4.2.conv2,pr_from_layer4.1.conv2_to_layer4.2.conv2,pr_from_layer4.1.conv1_to_layer4.2.conv2,pr_from_layer4.0.conv2_to_layer4.2.conv2,pr_from_layer4.0.conv1_to_layer4.2.conv2,pr_from_layer3.5.conv2_to_layer4.2.conv2,pr_from_layer3.5.conv1_to_layer4.2.conv2,pr_from_layer3.4.conv2_to_layer4.2.conv2,pr_from_layer3.4.conv1_to_layer4.2.conv2,pr_from_layer3.3.conv2_to_layer4.2.conv2,pr_from_layer3.3.conv1_to_layer4.2.conv2,pr_from_layer3.2.conv2_to_layer4.2.conv2,pr_from_layer3.2.conv1_to_layer4.2.conv2,pr_from_layer3.1.conv2_to_layer4.2.conv2,pr_from_layer3.1.conv1_to_layer4.2.conv2,pr_from_layer3.0.conv2_to_layer4.2.conv2,pr_from_layer3.0.conv1_to_layer4.2.conv2,pr_from_layer2.3.conv2_to_layer4.2.conv2,pr_from_layer2.3.conv1_to_layer4.2.conv2,pr_from_layer2.2.conv2_to_layer4.2.conv2,pr_from_layer2.2.conv1_to_layer4.2.conv2,pr_from_layer2.1.conv2_to_layer4.2.conv2,pr_from_layer2.1.conv1_to_layer4.2.conv2,pr_from_layer2.0.conv2_to_layer4.2.conv2,pr_from_layer2.0.conv1_to_layer4.2.conv2,pr_from_layer1.2.conv2_to_layer4.2.conv2,pr_from_layer1.2.conv1_to_layer4.2.conv2,pr_from_layer1.1.conv2_to_layer4.2.conv2,pr_from_layer1.1.conv1_to_layer4.2.conv2,pr_from_layer1.0.conv2_to_layer4.2.conv2,pr_from_layer1.0.conv1_to_layer4.2.conv2
35,0.0,layer3.3.conv2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7855564,0.79900444,0.79834324,0.80578446,0.85550946,0.87101066,0.91224164,0.92177325,0.9306115,0.93455,0.94219124,0.9451226,0.9491255,0.9508599,0.9559479,0.957233,0.9577874,0.9581706,0.9586656,0.95901996,0.9596303,0.9597151
36,0.0,layer3.3.conv3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,layer3.4.conv1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5578003,0.5771904,0.59612274,0.59529495,0.60599136,0.680027,0.7055931,0.7778969,0.796299,0.8144226,0.8228798,0.83885574,0.84571457,0.8549576,0.85897064,0.8704529,0.87343216,0.8747215,0.8756294,0.8770828,0.87794495,0.8792496,0.8794365
38,0.0,layer3.4.conv2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8043518,0.82296413,0.835907,0.8478953,0.84733075,0.8537682,0.8954451,0.90809125,0.93965995,0.9466061,0.95295376,0.95583427,0.9610782,0.96314836,0.9660882,0.9674174,0.9709625,0.9718865,0.9722527,0.972524,0.9728444,0.9730564,0.9735294,0.9735752
39,0.0,layer3.4.conv3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,layer3.5.conv1,0.0,0.0,0.0,0.0,0.0,0.0,0.5694084,0.58745575,0.6132431,0.63179016,0.6496773,0.6489372,0.65857315,0.7276039,0.75115204,0.8152313,0.83130646,0.84692764,0.8542366,0.8680458,0.8736839,0.8814583,0.8848686,0.89481735,0.8972244,0.8983917,0.89922714,0.9002228,0.9009247,0.90224075,0.90239334
41,0.0,layer3.5.conv2,0.0,0.0,0.0,0.0,0.0,0.8893483,0.9017232,0.9090695,0.9187893,0.925454,0.93156266,0.9312507,0.93467546,0.9548645,0.9609172,0.9755181,0.9785682,0.98147076,0.9826626,0.9850769,0.9859941,0.98727417,0.9878099,0.989251,0.9896071,0.98975456,0.9898868,0.9900479,0.9901479,0.99032253,0.9903412
42,0.0,layer3.5.conv3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,layer4.0.conv1,0.0,0.0,0.0,0.0,0.3691578,0.37117767,0.39714622,0.41371918,0.43878937,0.45740128,0.47551537,0.4746647,0.48467255,0.559288,0.5864277,0.6667614,0.68846893,0.7096386,0.7196312,0.73946,0.7478161,0.75930405,0.764637,0.77934265,0.78315353,0.7848778,0.78601646,0.78764915,0.78871536,0.790575,0.7908077
44,0.0,layer4.0.conv2,0.0,0.0,0.0,0.6876564,0.7752872,0.7769797,0.79860264,0.81147385,0.82940376,0.8417689,0.8531549,0.8526412,0.8589092,0.8987825,0.91107816,0.94214547,0.9491408,0.9553926,0.95826507,0.96355987,0.9656813,0.96853596,0.96978545,0.9732196,0.97406894,0.9744203,0.9746963,0.97505784,0.97528076,0.97568387,0.97573936
45,0.0,layer4.0.conv3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,layer4.0.shortcut.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
