,layer_name,n,sparsity,variance_entropy,variance_entropy_norm,variance_entropy_clean,variance_entropy_clean_norm,orthogonality,solution_name
0,conv1,192.0,0.234375,0.8714731335639954,0.9273150350839926,0.8712318539619446,0.9316537758944015,0.7946556806564331,/jmain02/home/J2AD014/mtc03/lla98-mtc03/original_paper_checkpoints/resnet50_normal_cifar10_seed.0_rf_level_2_recording_200_no_ffcv_test_acc_94.24.pth
1,layer1.0.conv2,4096.0,0.262451171875,0.8452778458595276,0.8887692171483764,0.8452697396278381,0.8888634815220594,0.8865587115287781,/jmain02/home/J2AD014/mtc03/lla98-mtc03/original_paper_checkpoints/resnet50_normal_cifar10_seed.0_rf_level_2_recording_200_no_ffcv_test_acc_94.24.pth
2,layer1.1.conv2,4096.0,0.389404296875,0.7744385004043579,0.8142850343297988,0.7742912769317627,0.8143042137743536,0.8318738341331482,/jmain02/home/J2AD014/mtc03/lla98-mtc03/original_paper_checkpoints/resnet50_normal_cifar10_seed.0_rf_level_2_recording_200_no_ffcv_test_acc_94.24.pth
3,layer1.2.conv2,4096.0,0.341796875,0.9109891653060913,0.9578615259417325,0.9109452366828918,0.9579799552791542,0.8929109573364258,/jmain02/home/J2AD014/mtc03/lla98-mtc03/original_paper_checkpoints/resnet50_normal_cifar10_seed.0_rf_level_2_recording_200_no_ffcv_test_acc_94.24.pth
4,layer2.0.conv2,16384.0,0.03900146484375,0.8042711615562439,0.845482283825302,0.8042784333229065,0.8454917445188789,0.9203077554702759,/jmain02/home/J2AD014/mtc03/lla98-mtc03/original_paper_checkpoints/resnet50_normal_cifar10_seed.0_rf_level_2_recording_200_no_ffcv_test_acc_94.24.pth
5,layer2.1.conv2,16384.0,0.0540771484375,0.9017553925514221,0.9479616392945118,0.9017590284347534,0.9479683366102742,0.9247797131538391,/jmain02/home/J2AD014/mtc03/lla98-mtc03/original_paper_checkpoints/resnet50_normal_cifar10_seed.0_rf_level_2_recording_200_no_ffcv_test_acc_94.24.pth
6,layer2.2.conv2,16384.0,0.031005859375,0.9119417667388916,0.9586699666890389,0.9119510650634766,0.9586813633098608,0.9349618554115295,/jmain02/home/J2AD014/mtc03/lla98-mtc03/original_paper_checkpoints/resnet50_normal_cifar10_seed.0_rf_level_2_recording_200_no_ffcv_test_acc_94.24.pth
7,layer2.3.conv2,16384.0,0.015625,0.8874932527542114,0.9329687027025187,0.8875054121017456,0.93298226632698,0.9455508589744568,/jmain02/home/J2AD014/mtc03/lla98-mtc03/original_paper_checkpoints/resnet50_normal_cifar10_seed.0_rf_level_2_recording_200_no_ffcv_test_acc_94.24.pth
8,layer3.0.conv2,65536.0,0.016510009765625,0.7218732833862305,0.7588364053878554,0.7218946218490601,0.7588589503480163,0.9246472716331482,/jmain02/home/J2AD014/mtc03/lla98-mtc03/original_paper_checkpoints/resnet50_normal_cifar10_seed.0_rf_level_2_recording_200_no_ffcv_test_acc_94.24.pth
9,layer3.1.conv2,65536.0,0.0420989990234375,0.8640058040618896,0.9082467431306437,0.8640093803405762,0.9082508606803927,0.9068533778190613,/jmain02/home/J2AD014/mtc03/lla98-mtc03/original_paper_checkpoints/resnet50_normal_cifar10_seed.0_rf_level_2_recording_200_no_ffcv_test_acc_94.24.pth
10,layer3.2.conv2,65536.0,0.043212890625,0.8958284854888916,0.9416988873499066,0.8958612084388733,0.9417336675460535,0.93645179271698,/jmain02/home/J2AD014/mtc03/lla98-mtc03/original_paper_checkpoints/resnet50_normal_cifar10_seed.0_rf_level_2_recording_200_no_ffcv_test_acc_94.24.pth
11,layer3.3.conv2,65536.0,0.0367279052734375,0.8692492246627808,0.9137586501817708,0.8692740797996521,0.913785090370381,0.9161327481269836,/jmain02/home/J2AD014/mtc03/lla98-mtc03/original_paper_checkpoints/resnet50_normal_cifar10_seed.0_rf_level_2_recording_200_no_ffcv_test_acc_94.24.pth
12,layer3.4.conv2,65536.0,0.0632476806640625,0.8598690629005432,0.9038981824273429,0.8598663806915283,0.9038959122086144,0.8875037431716919,/jmain02/home/J2AD014/mtc03/lla98-mtc03/original_paper_checkpoints/resnet50_normal_cifar10_seed.0_rf_level_2_recording_200_no_ffcv_test_acc_94.24.pth
13,layer3.5.conv2,65536.0,0.2531280517578125,0.8239166140556335,0.8661048083348915,0.8233247399330139,0.865485359049635,0.7907455563545227,/jmain02/home/J2AD014/mtc03/lla98-mtc03/original_paper_checkpoints/resnet50_normal_cifar10_seed.0_rf_level_2_recording_200_no_ffcv_test_acc_94.24.pth
14,layer4.0.conv2,262144.0,0.03459930419921875,0.6356475353240967,0.6681916508852143,0.63565593957901,0.6682005217879726,0.8016506433486938,/jmain02/home/J2AD014/mtc03/lla98-mtc03/original_paper_checkpoints/resnet50_normal_cifar10_seed.0_rf_level_2_recording_200_no_ffcv_test_acc_94.24.pth
15,layer4.1.conv2,262144.0,0.65057373046875,0.6934301853179932,0.7289326781783638,0.6923664212226868,0.7278168933201897,0.7354096174240112,/jmain02/home/J2AD014/mtc03/lla98-mtc03/original_paper_checkpoints/resnet50_normal_cifar10_seed.0_rf_level_2_recording_200_no_ffcv_test_acc_94.24.pth
16,layer4.2.conv2,262144.0,0.9614601135253906,0.5740855932235718,0.6034778379025584,0.5751066207885742,0.6045965801749089,0.4367634654045105,/jmain02/home/J2AD014/mtc03/lla98-mtc03/original_paper_checkpoints/resnet50_normal_cifar10_seed.0_rf_level_2_recording_200_no_ffcv_test_acc_94.24.pth
0,conv1,192.0,0.234375,0.86888188123703,0.9245577415428087,0.8684358596801758,0.9286638730136204,0.7829297780990601,/jmain02/home/J2AD014/mtc03/lla98-mtc03/original_paper_checkpoints/resnet50_normal_cifar10_1726773352.3026712_rf_level_2_recording_200_no_ffcv_test_acc_94.02.pth
1,layer1.0.conv2,4096.0,0.2919921875,0.8411331176757812,0.8844112337453982,0.8411252498626709,0.88452227232184,0.8811295628547668,/jmain02/home/J2AD014/mtc03/lla98-mtc03/original_paper_checkpoints/resnet50_normal_cifar10_1726773352.3026712_rf_level_2_recording_200_no_ffcv_test_acc_94.02.pth
2,layer1.1.conv2,4096.0,0.114501953125,0.7821583151817322,0.8224020502551843,0.7821027040481567,0.8223771924141732,0.8536595106124878,/jmain02/home/J2AD014/mtc03/lla98-mtc03/original_paper_checkpoints/resnet50_normal_cifar10_1726773352.3026712_rf_level_2_recording_200_no_ffcv_test_acc_94.02.pth
3,layer1.2.conv2,4096.0,0.20751953125,0.9111829400062561,0.9580652707688473,0.9111769795417786,0.9581396406914898,0.8947879672050476,/jmain02/home/J2AD014/mtc03/lla98-mtc03/original_paper_checkpoints/resnet50_normal_cifar10_1726773352.3026712_rf_level_2_recording_200_no_ffcv_test_acc_94.02.pth
4,layer2.0.conv2,16384.0,0.0692138671875,0.8114137053489685,0.8529908139415752,0.8114365935325623,0.8530182479009315,0.919464647769928,/jmain02/home/J2AD014/mtc03/lla98-mtc03/original_paper_checkpoints/resnet50_normal_cifar10_1726773352.3026712_rf_level_2_recording_200_no_ffcv_test_acc_94.02.pth
5,layer2.1.conv2,16384.0,0.06982421875,0.9014801383018494,0.9476722809254873,0.9014869928359985,0.9476832698704147,0.9191002249717712,/jmain02/home/J2AD014/mtc03/lla98-mtc03/original_paper_checkpoints/resnet50_normal_cifar10_1726773352.3026712_rf_level_2_recording_200_no_ffcv_test_acc_94.02.pth
6,layer2.2.conv2,16384.0,0.01556396484375,0.9069164991378784,0.953387202701932,0.9069215655326843,0.9533933238448049,0.932549774646759,/jmain02/home/J2AD014/mtc03/lla98-mtc03/original_paper_checkpoints/resnet50_normal_cifar10_1726773352.3026712_rf_level_2_recording_200_no_ffcv_test_acc_94.02.pth
7,layer2.3.conv2,16384.0,0.0234375,0.8829820156097412,0.9282263082638025,0.8829985857009888,0.9282449039550795,0.9424656629562378,/jmain02/home/J2AD014/mtc03/lla98-mtc03/original_paper_checkpoints/resnet50_normal_cifar10_1726773352.3026712_rf_level_2_recording_200_no_ffcv_test_acc_94.02.pth
8,layer3.0.conv2,65536.0,0.00390625,0.7243155837059021,0.7614037623438623,0.7243209481239319,0.7614094280868762,0.9291921854019165,/jmain02/home/J2AD014/mtc03/lla98-mtc03/original_paper_checkpoints/resnet50_normal_cifar10_1726773352.3026712_rf_level_2_recording_200_no_ffcv_test_acc_94.02.pth
9,layer3.1.conv2,65536.0,0.0450286865234375,0.873018741607666,0.9177211831558231,0.8730409145355225,0.9177448798711895,0.9352760314941406,/jmain02/home/J2AD014/mtc03/lla98-mtc03/original_paper_checkpoints/resnet50_normal_cifar10_1726773352.3026712_rf_level_2_recording_200_no_ffcv_test_acc_94.02.pth
10,layer3.2.conv2,65536.0,0.0712432861328125,0.9005191326141357,0.946629716465463,0.9005514979362488,0.9466643934767056,0.9240899085998535,/jmain02/home/J2AD014/mtc03/lla98-mtc03/original_paper_checkpoints/resnet50_normal_cifar10_1726773352.3026712_rf_level_2_recording_200_no_ffcv_test_acc_94.02.pth
11,layer3.3.conv2,65536.0,0.03948974609375,0.8753303289413452,0.9201511340397246,0.8753385543823242,0.9201601199607272,0.9075836539268494,/jmain02/home/J2AD014/mtc03/lla98-mtc03/original_paper_checkpoints/resnet50_normal_cifar10_1726773352.3026712_rf_level_2_recording_200_no_ffcv_test_acc_94.02.pth
12,layer3.4.conv2,65536.0,0.145416259765625,0.8689931631088257,0.9134894771376462,0.8689310550689697,0.9134256068317765,0.8555128574371338,/jmain02/home/J2AD014/mtc03/lla98-mtc03/original_paper_checkpoints/resnet50_normal_cifar10_1726773352.3026712_rf_level_2_recording_200_no_ffcv_test_acc_94.02.pth
13,layer3.5.conv2,65536.0,0.1598968505859375,0.7911934852600098,0.8317061098377909,0.790882408618927,0.8313805519307857,0.7933655977249146,/jmain02/home/J2AD014/mtc03/lla98-mtc03/original_paper_checkpoints/resnet50_normal_cifar10_1726773352.3026712_rf_level_2_recording_200_no_ffcv_test_acc_94.02.pth
14,layer4.0.conv2,262144.0,0.1272125244140625,0.6312543153762817,0.6635735052518239,0.6313446164131165,0.6636685786002342,0.7898815274238586,/jmain02/home/J2AD014/mtc03/lla98-mtc03/original_paper_checkpoints/resnet50_normal_cifar10_1726773352.3026712_rf_level_2_recording_200_no_ffcv_test_acc_94.02.pth
