,layer_name,n,sparsity,variance_entropy,variance_entropy_norm,variance_entropy_clean,variance_entropy_clean_norm,orthogonality,solution_name
0,features.0,192.0,0.03125,0.922386884689331,0.9814912168762696,0.9223867654800415,0.9819856512024061,0.810003399848938,/jmain02/home/J2AD014/mtc03/lla98-mtc03/original_paper_checkpoints/vgg19_normal_cifar10_seed.0_rf_level_4_recording_200_no_ffcv_test_acc_86.12.pth
1,features.4,4096.0,0.0615234375,0.8402767181396484,0.8835107706029849,0.8403748869895935,0.8836321481727931,0.9264029860496521,/jmain02/home/J2AD014/mtc03/lla98-mtc03/original_paper_checkpoints/vgg19_normal_cifar10_seed.0_rf_level_4_recording_200_no_ffcv_test_acc_86.12.pth
2,features.8,8192.0,0.053955078125,0.9071599245071411,0.9536991315363664,0.9072228670120239,0.9537723138129456,0.9439825415611267,/jmain02/home/J2AD014/mtc03/lla98-mtc03/original_paper_checkpoints/vgg19_normal_cifar10_seed.0_rf_level_4_recording_200_no_ffcv_test_acc_86.12.pth
3,features.11,16384.0,0.03106689453125,0.9306443333625793,0.97833085905747,0.9306730628013611,0.9783627191225942,0.956971287727356,/jmain02/home/J2AD014/mtc03/lla98-mtc03/original_paper_checkpoints/vgg19_normal_cifar10_seed.0_rf_level_4_recording_200_no_ffcv_test_acc_86.12.pth
4,features.15,32768.0,0.00787353515625,0.9055953025817871,0.9519752851366795,0.905608594417572,0.9519894215801016,0.9456114768981934,/jmain02/home/J2AD014/mtc03/lla98-mtc03/original_paper_checkpoints/vgg19_normal_cifar10_seed.0_rf_level_4_recording_200_no_ffcv_test_acc_86.12.pth
5,features.18,65536.0,0.16973876953125,0.9082315564155579,0.9547370506596939,0.9094188809394836,0.955986962164109,0.8707201480865479,/jmain02/home/J2AD014/mtc03/lla98-mtc03/original_paper_checkpoints/vgg19_normal_cifar10_seed.0_rf_level_4_recording_200_no_ffcv_test_acc_86.12.pth
6,features.21,65536.0,0.650909423828125,0.8768214583396912,0.9217186158937435,0.8766743540763855,0.9215822618237195,0.7288742065429688,/jmain02/home/J2AD014/mtc03/lla98-mtc03/original_paper_checkpoints/vgg19_normal_cifar10_seed.0_rf_level_4_recording_200_no_ffcv_test_acc_86.12.pth
7,features.24,65536.0,0.6974029541015625,0.8815731406211853,0.9267136054369498,0.8782762289047241,0.9232711636351195,0.7937536239624023,/jmain02/home/J2AD014/mtc03/lla98-mtc03/original_paper_checkpoints/vgg19_normal_cifar10_seed.0_rf_level_4_recording_200_no_ffcv_test_acc_86.12.pth
8,features.28,131072.0,0.9585418701171875,1.1177639895479721e-14,1.1749936617296052e-14,8.384961256953979e-16,8.81573612686985e-16,0.5660840272903442,/jmain02/home/J2AD014/mtc03/lla98-mtc03/original_paper_checkpoints/vgg19_normal_cifar10_seed.0_rf_level_4_recording_200_no_ffcv_test_acc_86.12.pth
9,features.31,262144.0,0.9861984252929688,1.1168081128669956e-14,1.173986864085162e-14,3.966785258609733e-16,4.171059189048052e-16,0.5658478736877441,/jmain02/home/J2AD014/mtc03/lla98-mtc03/original_paper_checkpoints/vgg19_normal_cifar10_seed.0_rf_level_4_recording_200_no_ffcv_test_acc_86.12.pth
