,layer_name,n,sparsity,variance_entropy,variance_entropy_norm,variance_entropy_clean,variance_entropy_clean_norm,orthogonality,solution_name
0,features.0,192.0,0.0,0.8675900101661682,0.9231830904821374,0.8675900101661682,0.9231830904821374,0.8063796758651733,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_92.39.pth
1,features.4,4096.0,0.0,0.725776731967926,0.763119512779515,0.725776731967926,0.763119512779515,0.9163704514503479,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_92.39.pth
2,features.8,8192.0,0.0,0.8285215497016907,0.8710264431477833,0.8285215497016907,0.8710264431477833,0.9294893741607666,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_92.39.pth
3,features.11,16384.0,0.0,0.8307328224182129,0.8732998490058032,0.8307328224182129,0.8732998490058032,0.9462857842445374,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_92.39.pth
4,features.15,32768.0,0.0,0.8668732047080994,0.9112700384781532,0.8668732047080994,0.9112700384781532,0.9525964260101318,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_92.39.pth
5,features.18,65536.0,0.0,0.8427978754043579,0.885952874222362,0.8427978754043579,0.885952874222362,0.9580724239349365,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_92.39.pth
6,features.21,65536.0,0.0,0.8200927972793579,0.8620851951366312,0.8200927972793579,0.8620851951366312,0.9525126814842224,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_92.39.pth
7,features.24,65536.0,0.0,0.8437796235084534,0.8869848921948427,0.8437796235084534,0.8869848921948427,0.9307087659835815,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_92.39.pth
8,features.28,131072.0,0.0,0.9019902348518372,0.9481722606947707,0.9019902348518372,0.9481722606947707,0.9547028541564941,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_92.39.pth
9,features.31,262144.0,0.0,0.9229172468185425,0.9701691023905096,0.9229172468185425,0.9701691023905096,0.9585725665092468,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_92.39.pth
