,layer_name,n,sparsity,variance_entropy,variance_entropy_norm,variance_entropy_clean,variance_entropy_clean_norm,orthogonality,solution_name
0,conv1,192.0,0.15625,0.8761451244354248,0.9322863958890397,0.8760393261909485,0.9349268046650059,0.8083423376083374,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_2_sam_optim_saturation_200_gc_0_test_acc_94.12.pth
1,layer1.0.conv2,4096.0,0.51806640625,0.8331685662269592,0.8760368889180952,0.8335854411125183,0.8768040835901344,0.8955289721488953,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_2_sam_optim_saturation_200_gc_0_test_acc_94.12.pth
2,layer1.1.conv2,4096.0,0.49853515625,0.8928328156471252,0.9387709928682404,0.8926903605461121,0.938944629989566,0.8330235481262207,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_2_sam_optim_saturation_200_gc_0_test_acc_94.12.pth
3,layer1.2.conv2,4096.0,0.4267578125,0.8234776258468628,0.8658473287193517,0.823418378829956,0.8660033143542154,0.8751338124275208,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_2_sam_optim_saturation_200_gc_0_test_acc_94.12.pth
4,layer2.0.conv2,16384.0,0.1719970703125,0.8429403901100159,0.8861329365332065,0.8429350256919861,0.8861372554968493,0.9175474047660828,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_2_sam_optim_saturation_200_gc_0_test_acc_94.12.pth
5,layer2.1.conv2,16384.0,0.0389404296875,0.8421101570129395,0.8852601620156354,0.8421106934547424,0.8852626245875533,0.9036548137664795,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_2_sam_optim_saturation_200_gc_0_test_acc_94.12.pth
6,layer2.2.conv2,16384.0,0.01556396484375,0.9222020506858826,0.9694559910037891,0.922203779220581,0.9694586166521854,0.9280803203582764,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_2_sam_optim_saturation_200_gc_0_test_acc_94.12.pth
7,layer2.3.conv2,16384.0,0.0078125,0.9113900661468506,0.9580899967748572,0.9113921523094177,0.9580925873585013,0.9432576894760132,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_2_sam_optim_saturation_200_gc_0_test_acc_94.12.pth
8,layer3.0.conv2,65536.0,0.0,0.7302054166793823,0.7675951809554018,0.7302054166793823,0.7675951809554018,0.9341326951980591,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_2_sam_optim_saturation_200_gc_0_test_acc_94.12.pth
9,layer3.1.conv2,65536.0,0.00390625,0.8936420679092407,0.9394005154680214,0.8936448097229004,0.939403430545953,0.9452444314956665,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_2_sam_optim_saturation_200_gc_0_test_acc_94.12.pth
10,layer3.2.conv2,65536.0,0.00390625,0.9282112121582031,0.9757397536181907,0.9282130002975464,0.975741667460973,0.9409309029579163,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_2_sam_optim_saturation_200_gc_0_test_acc_94.12.pth
11,layer3.3.conv2,65536.0,0.00390625,0.9129926562309265,0.9597419399563852,0.9129956960678101,0.9597451690294447,0.9410607814788818,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_2_sam_optim_saturation_200_gc_0_test_acc_94.12.pth
12,layer3.4.conv2,65536.0,0.0008697509765625,0.8486467599868774,0.892101247703242,0.8486478328704834,0.89210238244963,0.9294854998588562,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_2_sam_optim_saturation_200_gc_0_test_acc_94.12.pth
13,layer3.5.conv2,65536.0,0.0092010498046875,0.8711403608322144,0.915746620932233,0.8711373209953308,0.9157435013794859,0.8951053023338318,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_2_sam_optim_saturation_200_gc_0_test_acc_94.12.pth
14,layer4.0.conv2,262144.0,0.006313323974609375,0.6522330641746521,0.6856263317226164,0.6522332429885864,0.6856265262790859,0.8234290480613708,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_2_sam_optim_saturation_200_gc_0_test_acc_94.12.pth
15,layer4.1.conv2,262144.0,0.8738250732421875,0.5886789560317993,0.6188183570502094,0.5858436226844788,0.6158474274218343,0.6452168226242065,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_2_sam_optim_saturation_200_gc_0_test_acc_94.12.pth
16,layer4.2.conv2,262144.0,0.8940467834472656,0.4954625368118286,0.5208294094230586,0.49826908111572266,0.5237899770504021,0.47784286737442017,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_2_sam_optim_saturation_200_gc_0_test_acc_94.12.pth
0,conv1,192.0,0.140625,0.8817591071128845,0.9382601090684917,0.8817010521888733,0.9406398024903287,0.807549238204956,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_2_sam_optim_saturation_200_gc_0_test_acc_94.45.pth
1,layer1.0.conv2,4096.0,0.15625,0.8456647992134094,0.8891760800882809,0.8456956744194031,0.8892609723644336,0.867308497428894,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_2_sam_optim_saturation_200_gc_0_test_acc_94.45.pth
2,layer1.1.conv2,4096.0,0.0,0.8271675109863281,0.8697270664207879,0.8271675109863281,0.8697270664207879,0.8836444616317749,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_2_sam_optim_saturation_200_gc_0_test_acc_94.45.pth
3,layer1.2.conv2,4096.0,0.00244140625,0.8910903930664062,0.9369389188814526,0.8910884857177734,0.9369376259601139,0.9091971516609192,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_2_sam_optim_saturation_200_gc_0_test_acc_94.45.pth
4,layer2.0.conv2,16384.0,0.0,0.7817697525024414,0.8218278950750151,0.7817697525024414,0.8218278950750151,0.9233590364456177,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_2_sam_optim_saturation_200_gc_0_test_acc_94.45.pth
5,layer2.1.conv2,16384.0,0.0,0.8950686454772949,0.9409322610725502,0.8950686454772949,0.9409322610725502,0.9288732409477234,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_2_sam_optim_saturation_200_gc_0_test_acc_94.45.pth
6,layer2.2.conv2,16384.0,0.0,0.9045298099517822,0.9508782187667911,0.9045298099517822,0.9508782187667911,0.9417197704315186,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_2_sam_optim_saturation_200_gc_0_test_acc_94.45.pth
7,layer2.3.conv2,16384.0,0.0,0.8826333284378052,0.9278597542450078,0.8826333284378052,0.9278597542450078,0.9425404667854309,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_2_sam_optim_saturation_200_gc_0_test_acc_94.45.pth
8,layer3.0.conv2,65536.0,0.0,0.6802587509155273,0.7150910238108664,0.6802587509155273,0.7150910238108664,0.920001208782196,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_2_sam_optim_saturation_200_gc_0_test_acc_94.45.pth
9,layer3.1.conv2,65536.0,0.0,0.8504023551940918,0.8939467371915208,0.8504023551940918,0.8939467371915208,0.9389602541923523,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_2_sam_optim_saturation_200_gc_0_test_acc_94.45.pth
10,layer3.2.conv2,65536.0,0.0402374267578125,0.8813499808311462,0.9264790188733552,0.8813536167144775,0.9264831893406738,0.8835874199867249,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_2_sam_optim_saturation_200_gc_0_test_acc_94.45.pth
11,layer3.3.conv2,65536.0,0.030914306640625,0.8855023384094238,0.9308439956235742,0.8855010867118835,0.9308429458227208,0.8962312340736389,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_2_sam_optim_saturation_200_gc_0_test_acc_94.45.pth
12,layer3.4.conv2,65536.0,0.3577423095703125,0.779384434223175,0.819292382877572,0.7790023684501648,0.8188951047097791,0.7997680306434631,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_2_sam_optim_saturation_200_gc_0_test_acc_94.45.pth
13,layer3.5.conv2,65536.0,0.518218994140625,0.8179522156715393,0.8598350062321509,0.8176714777946472,0.8595491574579397,0.731982946395874,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_2_sam_optim_saturation_200_gc_0_test_acc_94.45.pth
14,layer4.0.conv2,262144.0,0.0234527587890625,0.6405453681945801,0.6733402447986941,0.64049232006073,0.6732845051998774,0.8045240640640259,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_2_sam_optim_saturation_200_gc_0_test_acc_94.45.pth
15,layer4.1.conv2,262144.0,0.6925125122070312,0.6956536769866943,0.7312700089887184,0.6951257586479187,0.7307181036500174,0.7601192593574524,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_2_sam_optim_saturation_200_gc_0_test_acc_94.45.pth
16,layer4.2.conv2,262144.0,0.9669685363769531,0.5439215898513794,0.5717694868266814,0.5447174906730652,0.5726587214704455,0.4150622487068176,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_2_sam_optim_saturation_200_gc_0_test_acc_94.45.pth
0,conv1,192.0,0.203125,0.8735449910163879,0.9295196521767735,0.8734706044197083,0.933252605735545,0.8064495921134949,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_2_sam_optim_saturation_200_gc_0_test_acc_94.48.pth
1,layer1.0.conv2,4096.0,0.24853515625,0.850307285785675,0.8940574326242139,0.8503104448318481,0.8941565788975683,0.886758029460907,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_2_sam_optim_saturation_200_gc_0_test_acc_94.48.pth
2,layer1.1.conv2,4096.0,0.18505859375,0.8398178219795227,0.8830282632440317,0.8398117423057556,0.8830860479507021,0.8496285676956177,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_2_sam_optim_saturation_200_gc_0_test_acc_94.48.pth
3,layer1.2.conv2,4096.0,0.0634765625,0.8207803964614868,0.8630113210550641,0.8207615613937378,0.8630098574598911,0.8716673851013184,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/resnet50_normal_cifar10_rf_level_2_sam_optim_saturation_200_gc_0_test_acc_94.48.pth
