Name,Dense Accuracy,GMP Acc layer4.2.conv3-layer4.2.conv3,RANDOM Acc layer4.2.conv3-layer4.2.conv3,GMP Acc layer4.1.conv3-layer4.2.conv3,RANDOM Acc layer4.1.conv3-layer4.2.conv3,GMP Acc layer4.0.shortcut.0-layer4.2.conv3,RANDOM Acc layer4.0.shortcut.0-layer4.2.conv3,GMP Acc layer4.0.conv3-layer4.2.conv3,RANDOM Acc layer4.0.conv3-layer4.2.conv3,GMP Acc layer3.5.conv3-layer4.2.conv3,RANDOM Acc layer3.5.conv3-layer4.2.conv3,GMP Acc layer3.4.conv3-layer4.2.conv3,RANDOM Acc layer3.4.conv3-layer4.2.conv3,GMP Acc layer3.3.conv3-layer4.2.conv3,RANDOM Acc layer3.3.conv3-layer4.2.conv3,GMP Acc layer3.2.conv3-layer4.2.conv3,RANDOM Acc layer3.2.conv3-layer4.2.conv3,GMP Acc layer3.1.conv3-layer4.2.conv3,RANDOM Acc layer3.1.conv3-layer4.2.conv3,GMP Acc layer3.0.shortcut.0-layer4.2.conv3,RANDOM Acc layer3.0.shortcut.0-layer4.2.conv3,GMP Acc layer3.0.conv3-layer4.2.conv3,RANDOM Acc layer3.0.conv3-layer4.2.conv3,GMP Acc layer2.3.conv3-layer4.2.conv3,RANDOM Acc layer2.3.conv3-layer4.2.conv3,GMP Acc layer2.2.conv3-layer4.2.conv3,RANDOM Acc layer2.2.conv3-layer4.2.conv3,GMP Acc layer2.1.conv3-layer4.2.conv3,RANDOM Acc layer2.1.conv3-layer4.2.conv3,GMP Acc layer2.0.shortcut.0-layer4.2.conv3,RANDOM Acc layer2.0.shortcut.0-layer4.2.conv3,GMP Acc layer2.0.conv3-layer4.2.conv3,RANDOM Acc layer2.0.conv3-layer4.2.conv3,GMP Acc layer1.2.conv3-layer4.2.conv3,RANDOM Acc layer1.2.conv3-layer4.2.conv3,GMP Acc layer1.1.conv3-layer4.2.conv3,RANDOM Acc layer1.1.conv3-layer4.2.conv3,GMP Acc layer1.0.shortcut.0-layer4.2.conv3,RANDOM Acc layer1.0.shortcut.0-layer4.2.conv3,GMP Acc layer1.0.conv3-layer4.2.conv3,RANDOM Acc layer1.0.conv3-layer4.2.conv3,GMP Acc layer4.2.conv2-layer4.2.conv2,RANDOM Acc layer4.2.conv2-layer4.2.conv2,GMP Acc layer4.2.conv1-layer4.2.conv2,RANDOM Acc layer4.2.conv1-layer4.2.conv2,GMP Acc layer4.1.conv2-layer4.2.conv2,RANDOM Acc layer4.1.conv2-layer4.2.conv2,GMP Acc layer4.1.conv1-layer4.2.conv2,RANDOM Acc layer4.1.conv1-layer4.2.conv2,GMP Acc layer4.0.conv2-layer4.2.conv2,RANDOM Acc layer4.0.conv2-layer4.2.conv2,GMP Acc layer4.0.conv1-layer4.2.conv2,RANDOM Acc layer4.0.conv1-layer4.2.conv2,GMP Acc layer3.5.conv2-layer4.2.conv2,RANDOM Acc layer3.5.conv2-layer4.2.conv2,GMP Acc layer3.5.conv1-layer4.2.conv2,RANDOM Acc layer3.5.conv1-layer4.2.conv2,GMP Acc layer3.4.conv2-layer4.2.conv2,RANDOM Acc layer3.4.conv2-layer4.2.conv2,GMP Acc layer3.4.conv1-layer4.2.conv2,RANDOM Acc layer3.4.conv1-layer4.2.conv2,GMP Acc layer3.3.conv2-layer4.2.conv2,RANDOM Acc layer3.3.conv2-layer4.2.conv2,GMP Acc layer3.3.conv1-layer4.2.conv2,RANDOM Acc layer3.3.conv1-layer4.2.conv2,GMP Acc layer3.2.conv2-layer4.2.conv2,RANDOM Acc layer3.2.conv2-layer4.2.conv2,GMP Acc layer3.2.conv1-layer4.2.conv2,RANDOM Acc layer3.2.conv1-layer4.2.conv2,GMP Acc layer3.1.conv2-layer4.2.conv2,RANDOM Acc layer3.1.conv2-layer4.2.conv2,GMP Acc layer3.1.conv1-layer4.2.conv2,RANDOM Acc layer3.1.conv1-layer4.2.conv2,GMP Acc layer3.0.conv2-layer4.2.conv2,RANDOM Acc layer3.0.conv2-layer4.2.conv2,GMP Acc layer3.0.conv1-layer4.2.conv2,RANDOM Acc layer3.0.conv1-layer4.2.conv2,GMP Acc layer2.3.conv2-layer4.2.conv2,RANDOM Acc layer2.3.conv2-layer4.2.conv2,GMP Acc layer2.3.conv1-layer4.2.conv2,RANDOM Acc layer2.3.conv1-layer4.2.conv2,GMP Acc layer2.2.conv2-layer4.2.conv2,RANDOM Acc layer2.2.conv2-layer4.2.conv2,GMP Acc layer2.2.conv1-layer4.2.conv2,RANDOM Acc layer2.2.conv1-layer4.2.conv2,GMP Acc layer2.1.conv2-layer4.2.conv2,RANDOM Acc layer2.1.conv2-layer4.2.conv2,GMP Acc layer2.1.conv1-layer4.2.conv2,RANDOM Acc layer2.1.conv1-layer4.2.conv2,GMP Acc layer2.0.conv2-layer4.2.conv2,RANDOM Acc layer2.0.conv2-layer4.2.conv2,GMP Acc layer2.0.conv1-layer4.2.conv2,RANDOM Acc layer2.0.conv1-layer4.2.conv2,GMP Acc layer1.2.conv2-layer4.2.conv2,RANDOM Acc layer1.2.conv2-layer4.2.conv2,GMP Acc layer1.2.conv1-layer4.2.conv2,RANDOM Acc layer1.2.conv1-layer4.2.conv2,GMP Acc layer1.1.conv2-layer4.2.conv2,RANDOM Acc layer1.1.conv2-layer4.2.conv2,GMP Acc layer1.1.conv1-layer4.2.conv2,RANDOM Acc layer1.1.conv1-layer4.2.conv2,GMP Acc layer1.0.conv2-layer4.2.conv2,RANDOM Acc layer1.0.conv2-layer4.2.conv2,GMP Acc layer1.0.conv1-layer4.2.conv2,RANDOM Acc layer1.0.conv1-layer4.2.conv2
resnet50_normal_cifar10_rf_level_3_sam_optim_saturation_200_gc_0_test_acc_92.52.pth,92.52,92.52,92.37,92.52,92.41,92.42,91.49,92.49,89.37,92.5,87.41,92.48,85.99,92.47,83.98,92.47,78.69,92.47,62.26,92.43,27.54,92.4,19.45,92.37,14.94,92.36,15.39,92.42,10.73,92.44,10.0,92.31,10.0,92.31,10.0,92.27,10.0,92.36,10.0,92.3,10.0,92.52,92.43,92.52,92.44,92.53,92.38,92.53,92.4,92.54,92.04,92.48,91.32,92.45,89.34,92.47,89.06,92.42,86.01,92.37,85.46,92.38,84.79,92.34,83.89,92.31,77.95,92.3,75.34,92.08,69.87,91.99,65.71,91.56,50.61,91.31,45.58,90.91,38.8,90.77,39.42,90.38,36.91,90.14,35.27,89.5,32.65,89.31,32.48,88.38,29.89,88.21,29.69,87.99,28.21,87.89,29.28,87.7,29.28,87.46,28.47,87.21,27.4,87.12,24.19
resnet50_normal_cifar10_rf_level_3_sam_optim_saturation_200_gc_0_test_acc_92.68.pth,92.68,92.68,92.68,92.68,92.58,92.68,91.88,92.63,76.02,92.6,73.93,92.63,69.48,92.63,67.23,92.61,67.06,92.58,60.43,92.52,34.26,92.42,23.59,92.44,22.04,92.42,19.73,92.42,19.01,92.34,12.77,92.17,10.49,92.07,10.01,92.03,10.62,91.9,10.02,91.82,10.0,92.68,92.66,92.68,92.65,92.68,92.57,92.67,92.59,92.67,91.92,92.56,91.11,92.58,90.31,92.55,89.4,92.56,88.21,92.53,86.62,92.54,83.41,92.54,79.88,92.53,78.13,92.52,75.97,92.47,71.29,92.4,68.77,92.03,59.64,91.9,54.39,91.75,50.72,91.68,50.74,91.42,47.98,91.29,45.78,90.92,43.79,90.74,41.53,90.35,36.35,90.25,32.21,90.11,30.57,90.05,28.3,89.84,27.14,89.75,27.8,89.57,21.13,89.56,22.22
resnet50_normal_cifar10_rf_level_3_sam_optim_saturation_200_gc_0_test_acc_92.54.pth,92.54,92.54,92.51,92.54,92.5,92.54,88.62,92.56,76.68,92.58,74.11,92.55,69.38,92.58,60.6,92.58,57.13,92.57,52.67,92.46,45.35,92.41,41.52,92.32,38.34,92.29,34.77,92.06,30.67,91.89,24.89,91.62,23.97,91.61,23.37,91.58,18.9,91.57,10.89,91.52,10.63,92.54,92.52,92.53,92.48,92.53,92.48,92.54,92.43,92.46,91.75,92.43,90.96,92.4,90.56,92.37,90.27,92.31,90.58,92.31,90.16,92.34,89.63,92.37,89.37,92.36,88.11,92.34,87.22,92.27,86.32,92.24,84.19,92.12,80.56,92.06,78.24,92.05,76.62,92.01,75.46,91.94,72.55,91.86,71.19,91.69,70.6,91.56,67.44,91.46,61.35,91.34,59.98,91.25,55.85,91.22,53.15,91.2,45.57,91.18,43.54,91.19,26.83,91.21,31.65
