Name,Dense Accuracy,GMP Acc layer4.2.conv3-layer4.2.conv3,RANDOM Acc layer4.2.conv3-layer4.2.conv3,GMP Acc layer4.1.conv3-layer4.2.conv3,RANDOM Acc layer4.1.conv3-layer4.2.conv3,GMP Acc layer4.0.shortcut.0-layer4.2.conv3,RANDOM Acc layer4.0.shortcut.0-layer4.2.conv3,GMP Acc layer4.0.conv3-layer4.2.conv3,RANDOM Acc layer4.0.conv3-layer4.2.conv3,GMP Acc layer3.5.conv3-layer4.2.conv3,RANDOM Acc layer3.5.conv3-layer4.2.conv3,GMP Acc layer3.4.conv3-layer4.2.conv3,RANDOM Acc layer3.4.conv3-layer4.2.conv3,GMP Acc layer3.3.conv3-layer4.2.conv3,RANDOM Acc layer3.3.conv3-layer4.2.conv3,GMP Acc layer3.2.conv3-layer4.2.conv3,RANDOM Acc layer3.2.conv3-layer4.2.conv3,GMP Acc layer3.1.conv3-layer4.2.conv3,RANDOM Acc layer3.1.conv3-layer4.2.conv3,GMP Acc layer3.0.shortcut.0-layer4.2.conv3,RANDOM Acc layer3.0.shortcut.0-layer4.2.conv3,GMP Acc layer3.0.conv3-layer4.2.conv3,RANDOM Acc layer3.0.conv3-layer4.2.conv3,GMP Acc layer2.3.conv3-layer4.2.conv3,RANDOM Acc layer2.3.conv3-layer4.2.conv3,GMP Acc layer2.2.conv3-layer4.2.conv3,RANDOM Acc layer2.2.conv3-layer4.2.conv3,GMP Acc layer2.1.conv3-layer4.2.conv3,RANDOM Acc layer2.1.conv3-layer4.2.conv3,GMP Acc layer2.0.shortcut.0-layer4.2.conv3,RANDOM Acc layer2.0.shortcut.0-layer4.2.conv3,GMP Acc layer2.0.conv3-layer4.2.conv3,RANDOM Acc layer2.0.conv3-layer4.2.conv3,GMP Acc layer1.2.conv3-layer4.2.conv3,RANDOM Acc layer1.2.conv3-layer4.2.conv3,GMP Acc layer1.1.conv3-layer4.2.conv3,RANDOM Acc layer1.1.conv3-layer4.2.conv3,GMP Acc layer1.0.shortcut.0-layer4.2.conv3,RANDOM Acc layer1.0.shortcut.0-layer4.2.conv3,GMP Acc layer1.0.conv3-layer4.2.conv3,RANDOM Acc layer1.0.conv3-layer4.2.conv3,GMP Acc layer4.2.conv2-layer4.2.conv2,RANDOM Acc layer4.2.conv2-layer4.2.conv2,GMP Acc layer4.2.conv1-layer4.2.conv2,RANDOM Acc layer4.2.conv1-layer4.2.conv2,GMP Acc layer4.1.conv2-layer4.2.conv2,RANDOM Acc layer4.1.conv2-layer4.2.conv2,GMP Acc layer4.1.conv1-layer4.2.conv2,RANDOM Acc layer4.1.conv1-layer4.2.conv2,GMP Acc layer4.0.conv2-layer4.2.conv2,RANDOM Acc layer4.0.conv2-layer4.2.conv2,GMP Acc layer4.0.conv1-layer4.2.conv2,RANDOM Acc layer4.0.conv1-layer4.2.conv2,GMP Acc layer3.5.conv2-layer4.2.conv2,RANDOM Acc layer3.5.conv2-layer4.2.conv2,GMP Acc layer3.5.conv1-layer4.2.conv2,RANDOM Acc layer3.5.conv1-layer4.2.conv2,GMP Acc layer3.4.conv2-layer4.2.conv2,RANDOM Acc layer3.4.conv2-layer4.2.conv2,GMP Acc layer3.4.conv1-layer4.2.conv2,RANDOM Acc layer3.4.conv1-layer4.2.conv2,GMP Acc layer3.3.conv2-layer4.2.conv2,RANDOM Acc layer3.3.conv2-layer4.2.conv2,GMP Acc layer3.3.conv1-layer4.2.conv2,RANDOM Acc layer3.3.conv1-layer4.2.conv2,GMP Acc layer3.2.conv2-layer4.2.conv2,RANDOM Acc layer3.2.conv2-layer4.2.conv2,GMP Acc layer3.2.conv1-layer4.2.conv2,RANDOM Acc layer3.2.conv1-layer4.2.conv2,GMP Acc layer3.1.conv2-layer4.2.conv2,RANDOM Acc layer3.1.conv2-layer4.2.conv2,GMP Acc layer3.1.conv1-layer4.2.conv2,RANDOM Acc layer3.1.conv1-layer4.2.conv2,GMP Acc layer3.0.conv2-layer4.2.conv2,RANDOM Acc layer3.0.conv2-layer4.2.conv2,GMP Acc layer3.0.conv1-layer4.2.conv2,RANDOM Acc layer3.0.conv1-layer4.2.conv2,GMP Acc layer2.3.conv2-layer4.2.conv2,RANDOM Acc layer2.3.conv2-layer4.2.conv2,GMP Acc layer2.3.conv1-layer4.2.conv2,RANDOM Acc layer2.3.conv1-layer4.2.conv2,GMP Acc layer2.2.conv2-layer4.2.conv2,RANDOM Acc layer2.2.conv2-layer4.2.conv2,GMP Acc layer2.2.conv1-layer4.2.conv2,RANDOM Acc layer2.2.conv1-layer4.2.conv2,GMP Acc layer2.1.conv2-layer4.2.conv2,RANDOM Acc layer2.1.conv2-layer4.2.conv2,GMP Acc layer2.1.conv1-layer4.2.conv2,RANDOM Acc layer2.1.conv1-layer4.2.conv2,GMP Acc layer2.0.conv2-layer4.2.conv2,RANDOM Acc layer2.0.conv2-layer4.2.conv2,GMP Acc layer2.0.conv1-layer4.2.conv2,RANDOM Acc layer2.0.conv1-layer4.2.conv2,GMP Acc layer1.2.conv2-layer4.2.conv2,RANDOM Acc layer1.2.conv2-layer4.2.conv2,GMP Acc layer1.2.conv1-layer4.2.conv2,RANDOM Acc layer1.2.conv1-layer4.2.conv2,GMP Acc layer1.1.conv2-layer4.2.conv2,RANDOM Acc layer1.1.conv2-layer4.2.conv2,GMP Acc layer1.1.conv1-layer4.2.conv2,RANDOM Acc layer1.1.conv1-layer4.2.conv2,GMP Acc layer1.0.conv2-layer4.2.conv2,RANDOM Acc layer1.0.conv2-layer4.2.conv2,GMP Acc layer1.0.conv1-layer4.2.conv2,RANDOM Acc layer1.0.conv1-layer4.2.conv2
resnet50_normal_cifar10_rf_level_3_ekfac_optim_hyper_saturation_200_gc_0_test_acc_90.58.pth,90.58,90.49,90.28,90.27,90.07,89.23,84.37,87.67,19.93,86.33,17.18,84.54,20.92,82.38,17.82,79.32,18.81,72.29,18.29,64.56,12.03,56.85,10.0,53.67,10.0,51.49,10.0,48.27,10.0,41.52,10.0,35.69,10.0,33.48,10.0,32.47,10.0,30.4,10.0,27.97,10.0,90.49,90.45,90.44,90.37,90.33,89.66,90.2,89.48,89.75,84.17,89.43,82.04,89.21,78.66,88.98,77.62,88.32,66.53,87.85,60.14,87.02,41.09,86.25,36.89,84.68,25.54,83.85,23.35,82.08,17.37,80.53,15.24,76.41,14.32,74.69,12.74,73.08,13.16,71.59,11.68,68.64,10.01,66.43,11.53,62.29,10.68,60.18,10.01,57.49,10.9,56.8,10.26,55.7,10.32,55.87,12.14,54.41,12.95,54.04,10.54,53.1,10.41,52.38,10.12
resnet50_normal_cifar10_rf_level_3_ekfac_optim_hyper_saturation_200_gc_0_test_acc_90.59.pth,90.59,90.47,90.3,90.29,89.91,89.29,87.14,87.1,15.25,85.71,13.85,84.4,15.23,81.48,14.12,76.96,12.38,71.35,11.22,65.23,10.0,55.44,10.0,52.59,10.0,46.89,10.0,40.19,10.0,33.99,10.0,29.27,10.0,27.8,10.0,24.58,10.0,23.55,10.0,22.01,10.0,90.56,90.44,90.46,90.38,90.24,89.81,90.19,89.77,89.97,86.31,89.52,85.53,89.23,81.68,88.95,79.46,88.68,72.41,88.53,70.05,87.85,52.71,87.53,47.23,86.94,39.62,86.33,26.95,84.89,17.93,84.01,13.71,81.34,10.26,80.09,10.04,78.76,10.0,78.08,10.0,75.63,10.0,73.97,10.0,71.53,10.0,70.06,10.0,67.97,10.0,68.39,10.0,68.54,10.0,67.29,10.0,66.23,10.0,65.51,10.0,64.63,10.0,64.42,10.0
resnet50_normal_cifar10_rf_level_3_ekfac_optim_hyper_saturation_200_gc_0_test_acc_90.71.pth,90.71,90.62,90.57,90.52,89.96,89.0,85.02,87.39,31.14,85.86,20.68,83.66,21.55,79.4,18.54,73.64,16.74,68.02,14.5,60.99,10.87,55.91,10.0,52.17,10.0,48.73,10.0,45.6,10.0,38.84,10.0,35.5,10.0,33.13,10.0,31.38,10.0,30.76,10.0,30.01,10.0,90.71,90.52,90.56,90.51,90.46,89.53,90.17,89.41,89.6,85.1,89.21,84.1,88.86,78.12,88.72,76.8,88.1,66.53,87.8,61.95,87.05,45.01,86.56,43.36,85.59,28.59,84.8,27.14,83.35,18.77,82.72,17.19,79.43,14.88,75.5,16.12,74.27,12.35,73.8,10.83,71.18,11.83,70.62,10.06,66.95,10.16,65.5,10.03,61.03,10.1,60.2,10.01,60.13,10.0,59.2,10.0,58.05,10.02,57.34,10.21,56.32,10.08,55.7,10.0
resnet50_normal_cifar10_rf_level_3_ekfac_optim_hyper_saturation_200_gc_0_test_acc_90.56.pth,90.56,90.46,90.27,90.33,89.73,89.26,85.56,86.48,15.47,84.41,14.77,80.91,10.13,77.27,10.14,70.61,10.31,63.76,10.01,56.56,10.0,46.67,10.0,43.46,10.0,40.65,10.0,35.97,10.0,32.04,10.0,29.94,10.0,29.3,10.0,27.97,10.0,27.34,10.0,26.82,10.0,90.48,90.34,90.39,90.32,90.32,89.69,90.28,89.58,89.76,85.66,89.5,84.18,89.23,77.05,89.02,74.49,88.81,65.37,88.54,60.25,88.15,47.15,87.71,42.26,86.88,28.1,86.22,25.94,85.01,22.05,84.38,15.89,81.68,10.01,80.31,10.0,79.23,10.0,78.15,10.0,74.85,10.01,73.16,10.0,70.47,10.0,70.2,10.0,67.84,10.0,66.86,10.0,65.4,10.0,64.94,10.0,63.46,10.0,63.59,10.0,61.95,10.0,61.41,10.0
resnet50_normal_cifar10_rf_level_3_ekfac_optim_hyper_saturation_200_gc_0_test_acc_90.74.pth,90.74,90.71,90.6,90.62,90.14,88.54,84.11,82.08,18.35,79.48,16.59,74.97,10.66,69.13,11.29,62.96,10.08,55.95,14.13,49.47,10.0,43.27,10.0,41.26,10.0,37.98,10.0,35.17,10.0,33.08,10.0,29.02,10.0,28.28,10.0,27.85,10.0,26.08,10.0,25.13,10.0,90.72,90.62,90.68,90.6,90.5,89.72,90.07,89.73,89.61,83.48,89.03,81.19,88.9,75.11,88.43,72.19,87.7,63.67,87.4,61.45,86.51,47.99,85.71,41.23,84.29,21.49,83.52,19.35,81.64,14.28,79.91,13.98,75.05,10.44,71.84,10.0,69.32,10.05,67.53,10.0,63.68,10.0,62.69,10.0,59.08,10.0,55.89,10.0,51.84,10.0,50.95,10.0,50.01,10.0,49.74,10.0,49.3,10.0,48.57,10.0,47.19,10.0,46.7,10.0
resnet50_normal_cifar10_rf_level_3_ekfac_optim_hyper_saturation_200_gc_0_test_acc_90.87.pth,90.87,90.68,90.58,90.48,89.86,89.45,82.15,86.43,20.61,84.89,13.91,83.09,12.01,79.06,10.79,73.71,10.24,67.06,10.0,56.65,10.0,47.59,10.0,42.14,10.0,38.27,10.0,33.01,10.0,27.81,10.0,25.0,10.0,24.92,10.0,23.75,10.0,21.56,10.0,20.12,10.0,90.75,90.58,90.62,90.59,90.44,89.44,90.22,89.13,89.69,85.17,89.12,83.0,88.78,77.34,88.62,76.65,88.47,72.49,88.07,69.14,87.38,57.71,87.01,51.71,86.0,29.34,85.02,26.62,83.24,18.5,82.03,16.31,78.55,10.42,76.53,10.04,73.86,10.94,72.7,10.01,70.88,10.01,69.98,10.0,68.1,10.0,67.71,10.0,65.05,10.0,64.21,10.0,64.25,10.0,64.02,10.0,63.17,10.0,62.84,10.0,60.85,10.0,59.98,10.0
