,0,1,2,3,4,5,6,solution_name
index,n,sparsity,variance_entropy,variance_entropy_norm,variance_entropy_clean,variance_entropy_clean_norm,orthogonality,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_92.51.pth
features.0,192.0,0.0,0.879416823387146,0.93576773743745,0.879416823387146,0.93576773743745,0.8147857189178467,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_92.51.pth
features.4,4096.0,0.0,0.7203993201255798,0.7574654214806397,0.7203993201255798,0.7574654214806397,0.9187542200088501,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_92.51.pth
features.8,8192.0,0.0,0.8246716260910034,0.8669790103800841,0.8246716260910034,0.8669790103800841,0.9284151792526245,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_92.51.pth
features.11,16384.0,0.0,0.8296719193458557,0.872184584906568,0.8296719193458557,0.872184584906568,0.9463189840316772,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_92.51.pth
features.15,32768.0,0.0,0.8644024729728699,0.9086727684377327,0.8644024729728699,0.9086727684377327,0.9526385068893433,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_92.51.pth
features.18,65536.0,0.0,0.8405994176864624,0.8836418456936163,0.8405994176864624,0.8836418456936163,0.9586703181266785,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_92.51.pth
features.21,65536.0,0.0,0.8204268217086792,0.8624363231020116,0.8204268217086792,0.8624363231020116,0.953047513961792,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_92.51.pth
features.24,65536.0,0.0,0.8449026346206665,0.8881654064695986,0.8449026346206665,0.8881654064695986,0.9312808513641357,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_92.51.pth
features.28,131072.0,0.0,0.9054397344589233,0.95179837516291,0.9054397344589233,0.95179837516291,0.9556474685668945,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_92.51.pth
features.31,262144.0,0.0,0.925327479839325,0.9727027354051544,0.925327479839325,0.9727027354051544,0.9590507745742798,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_92.51.pth
features.34,262144.0,0.0,0.9411277770996094,0.9893119820774373,0.9411277770996094,0.9893119820774373,0.9620112776756287,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_92.51.pth
features.37,262144.0,0.0,0.9485095739364624,0.9970717148551332,0.9485095739364624,0.9970717148551332,0.9680359959602356,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_92.51.pth
features.40,262144.0,0.0,0.9508044123649597,0.99948404526285,0.9508044123649597,0.99948404526285,0.9724279046058655,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_92.51.pth
features.43,262144.0,0.0,0.9508674740791321,0.9995503356337848,0.9508674740791321,0.9995503356337848,0.9743585586547852,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_92.51.pth
features.46,262144.0,0.0,0.9434716701507568,0.9917758786243593,0.9434716701507568,0.9917758786243593,0.9687564969062805,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_92.51.pth
features.49,262144.0,0.0,0.920850396156311,0.9679964323503033,0.920850396156311,0.9679964323503033,0.9551259875297546,/jmain02/home/J2AD014/mtc03/lla98-mtc03/second_order_saturation/vgg19_normal_cifar10_rf_level_1_ekfac_optim_hyper_saturation_200_gc_0_test_acc_92.51.pth
